"","MH63_germfree2","MH63_germfree3","MH63_microbiota1","MH63_microbiota3"
"LOC4327631",8.61715727400141,8.63176732294857,9.80522479339892,10.1197150859223
"LOC4327632",6.29638325097162,6.30890185629212,5.93003137134276,5.99007169403754
"LOC4327633",10.8691754979753,10.7008576692505,11.1815658060732,11.1023033094201
"LOC4327635",9.23031953596772,9.31621149598886,9.59842126514529,9.12315517616214
"LOC4327636",8.19072125242371,8.62182276096958,7.39926832915086,7.49563573505587
"LOC4327637",2.98396375201763,2.9611843914463,2.86053315673389,2.88855360940488
"LOC4327638",6.92807021668796,6.94459497122801,6.40745322694355,6.50754854332277
"LOC4327639",4.03412699031276,4.19407429380168,4.24198662663037,4.2489418293367
"LOC4327640",9.09521757259899,9.04987946186039,9.42006541029713,9.58210783296277
"LOC4327642",8.62956357879492,8.63756112308972,8.25519773009368,8.24751439600317
"LOC4327644",9.31480708730287,9.67969030618601,7.03892760020373,8.12558669758161
"LOC4327645",9.50804970479096,9.38612261312141,9.47093377923173,9.47807338566441
"LOC4327646",8.69705781305949,8.75945555149141,8.811457178866,8.57533745946086
"LOC4327647",12.32223677714,12.2243096252509,12.7724372101249,12.8897893281177
"LOC4327648",8.99517248700886,9.20524832494675,9.34852248087997,8.76767065423097
"LOC4327651",0.280833797791315,0.3964973207544,0.281462481064251,0.280414646641368
"LOC4327652",10.0202894670722,10.1249769173231,9.54568651104547,9.53341722027616
"LOC4327653",8.47922400692493,8.51392420569903,5.36600645342266,4.67266568218211
"LOC4327654",6.3462066365536,6.25598560100549,6.10720300045183,5.93984567540919
"LOC4327656",10.9049202992075,10.8726406253208,10.9558197432966,11.0040845291711
"LOC4327657",11.1082520861066,11.141055140839,11.0203193117567,11.0994657087041
"LOC4327659",9.67498190681729,9.4080612613131,9.32924675181018,9.38565088215607
"LOC4327660",11.3568642378801,11.3100885179847,11.7812338668422,11.9974201749962
"LOC4327662",7.79803955891277,7.69610758243256,7.85031924320048,7.53349953490238
"LOC4327663",4.2317335600602,4.08096695947131,4.92507949287712,4.98813712193858
"LOC4327664",5.35569766731697,5.59841858761051,5.88334792845852,6.083401767191
"LOC4327665",9.48900361664898,9.16057528403575,10.1240285094586,10.4136808656438
"LOC4327666",9.02516898217071,9.17506107893502,8.96104622162934,8.47454760254333
"LOC4327667",10.4072618238762,10.5958690001321,10.2164771522363,10.1428917118121
"LOC4327668",0,0,0,0
"LOC4327669",6.00572331452751,6.21591494898104,6.29153933498236,8.07061482512971
"LOC4327671",8.56626283361777,8.67221154179416,8.23666269366285,8.27964071353745
"LOC4327672",0,0,0,0
"LOC4327673",9.99058871103548,10.0037761288109,9.31438302612696,9.75364404743059
"LOC4327674",6.42215892984345,5.95255476730291,6.38135806408439,6.37604873717752
"LOC4327675",6.27450289307516,6.18690902937685,6.8471342291694,6.68349392690115
"LOC4327676",3.77958846440459,3.70739922502421,3.41722913801225,3.40282052673136
"LOC4327677",5.69772687709179,5.89088555212432,6.06402735063113,5.67845567243647
"LOC4327678",11.5183439129226,11.5037215784184,11.529231865265,11.5512342427541
"LOC4327679",4.94734809413005,5.01993772645166,4.35423535219683,4.71772413958927
"LOC4327680",9.55093016181678,9.47724228464774,8.93569165885761,8.81186343032451
"LOC4327681",9.8169478154563,9.53728534416557,9.796395580996,9.77297465328201
"LOC4327682",8.58783525276113,8.27374019090953,8.76898731719912,8.7552506334154
"LOC4327684",9.76118366318276,9.44198842037627,10.8011936817166,10.848999984178
"LOC4327685",9.84550103823683,9.78485694162797,10.0299034393571,10.0906906869081
"LOC4327686",6.4234424364132,6.07026151180789,7.08969485273814,6.88152710673584
"LOC4327687",8.79506972157464,8.89414031097605,8.15945650317727,8.07782921103498
"LOC4327688",9.10780433847818,9.28979246956838,8.75377572659201,8.71151139203433
"LOC4327689",7.1150779896747,6.75217128508107,6.76209255237662,6.89589855209521
"LOC4327691",5.1757395078048,5.49835337451022,4.75485220921113,5.13391133939614
"LOC4327694",8.14779005364748,8.03895968581863,8.43101973156165,8.02686073017067
"LOC4327695",7.22303273527237,7.16546633100501,7.49081544282867,7.5820645347895
"LOC4327696",0,0,0,0
"LOC4327697",7.44528100605143,7.37446952626839,7.46734778651299,7.53364751016465
"LOC4327698",10.0574884092024,10.0275956765707,10.3000977509572,10.266185108038
"LOC4327700",9.15126025908996,9.1774523838374,9.51817031846281,9.60390453734818
"LOC4327701",4.89567493815633,4.91345768193584,5.24586186235328,5.44937696278386
"LOC4327702",9.23467260530964,9.32044586575348,8.96931499363893,9.04410655943865
"LOC4327703",8.49363482429488,8.71729124117487,8.2844884037393,8.24622104844467
"LOC4327705",6.77032229321839,6.72079823862909,7.81023596096618,7.3857002347655
"LOC4327706",8.86326740861535,8.70523065313419,8.34135149938643,8.14416009463102
"LOC4327707",8.95123447550896,9.02649191321033,8.42232565999439,8.88186996607723
"LOC4327708",11.5142504462341,11.5834165277815,11.4836351209647,11.3839448008146
"LOC4327709",11.9772325022457,12.064360557121,11.9820161073148,11.9721368967905
"LOC4327710",9.43772190867155,9.41638161983807,9.71572288140707,9.85500571651826
"LOC4327711",5.13459462304245,4.99713333789682,5.43470685331156,5.09762358909142
"LOC4327713",10.5943654932732,10.6196324080475,10.7313824778688,10.8577703116003
"LOC4327714",9.50872985005472,9.47859102209389,8.85903712672063,8.64310133265232
"LOC4327715",2.00642842560574,1.97268631518526,1.93089456541588,1.95486101868816
"LOC4327716",5.23784036007064,4.6627242485552,4.93177129190092,4.8567076586342
"LOC4327718",8.79252034087564,8.84047593783761,9.5881820851486,9.31871333066025
"LOC4327719",17.4484601789976,17.6777252401151,17.2761643155383,17.2789066876766
"LOC4327720",9.3296675363632,9.25318242444853,9.60673962803943,9.65861492283318
"LOC4327722",3.98635859618007,4.0334640498179,3.70854058856807,3.7400086914979
"LOC4327723",9.96652054191477,9.89439753191778,11.2462207821625,11.1262166469392
"LOC4327727",3.35595089911881,3.33702584212792,3.93583004484697,3.65933908353709
"LOC4327728",8.69433938320273,8.66722586990694,7.32202137913355,7.13789723811945
"LOC4327730",11.2074111679882,11.2085882418212,9.8988704378189,10.1971007848615
"LOC4327731",10.4103903668527,10.4847190632748,11.0772623630113,11.0895950642548
"LOC4327732",7.47026861179449,7.57839050471112,7.20588877975437,7.2417888779743
"LOC4327733",8.64678041918642,8.57371606765218,8.70387228266035,8.67256140967748
"LOC4327734",9.39478525059794,9.44232584399366,9.67203401795152,9.689752459227
"LOC4327735",9.58466286123076,9.54363195303789,9.15508417115458,9.15344766128978
"LOC4327736",7.55713424767388,7.5071914245134,7.49606544380216,7.38451243923214
"LOC4327737",5.91219135672968,5.8190891156716,6.26027712726941,6.48337741076515
"LOC4327738",8.57525776998997,8.63918302505111,8.81802095106247,8.9556701778407
"LOC4327739",8.99631517784748,8.98466665304187,8.47651335060399,8.3731600607867
"LOC4327740",10.5048867232278,10.4781759751666,10.742753709839,10.5452476891555
"LOC4327741",9.18803805078323,9.30216361667376,9.38099845294543,9.29029168120689
"LOC4327742",4.51807803801668,4.67998961642553,4.69708144853294,4.9605438399484
"LOC4327743",10.8359927226908,10.8982945541396,10.70243947511,10.7674566783796
"LOC4327744",6.04723523843964,5.94101222961549,7.77762198411198,7.78260644097805
"LOC4327745",0.869917923191867,0.852151247674979,0.856223433386907,0.802743370044891
"LOC4327746",7.36742495283065,6.89561232052344,6.84174288628696,6.67738604638603
"LOC4327747",7.8876592260561,8.14229895195251,9.54345556908997,9.09908342483804
"LOC4327748",9.36249074458105,9.27488652645665,8.97120493107314,9.09203409424118
"LOC4327749",8.42192825187494,8.47024313959639,8.75304919983967,8.85517133766182
"LOC4327750",9.26506672164634,9.36367280107473,9.53274119886414,9.48625101621492
"LOC4327751",3.05261690261932,3.02558239422326,2.88954228981946,3.20614941657886
"LOC4327752",10.7705305225718,10.8309957566784,10.7175024747994,10.836737776644
"LOC4327753",11.9065553316351,12.0508477642148,11.5198364597256,10.8536115511892
"LOC4327755",5.49590537782145,5.37168200644747,5.30659336220706,5.5399846406604
"LOC4327756",8.11477363469546,7.8739839428258,8.75271835654731,8.77913766290623
"LOC4327757",10.8551739130842,11.1776513104608,10.1242822588439,9.74896705329353
"LOC4327759",4.48125591330943,4.44371326590025,4.90505620425613,4.95185862904601
"LOC4327760",9.28230646772543,9.12667410469426,9.74494088174929,10.1289638087538
"LOC4327761",6.40536566320455,6.66372419133296,7.76048781435281,7.77451976106837
"LOC4327762",9.57571263577513,9.543027633775,9.65965992608389,9.79697816178217
"LOC4327771",7.41598060020276,7.61840232921933,7.46339190979015,7.7276468970187
"LOC4327772",9.85064327891436,9.93007307184825,9.65949269569765,9.71182214002157
"LOC4327774",9.09527077696659,9.06735411271422,9.48196351563099,9.50329294962403
"LOC4327776",-1.72829673971194,-1.72784370398162,-1.7273911871809,-1.71839970963333
"LOC4327777",5.98482306453974,6.23863136454813,6.20494571934315,6.33122791488157
"LOC4327778",10.7455602291375,10.7770375574969,11.1176907717486,11.1418701418518
"LOC4327779",9.87243801699397,9.79216144131283,9.87644952477267,9.72418115693685
"LOC4327780",-0.415262137698847,-0.344274536341181,-0.414878332432375,-0.415517917881041
"LOC4327781",9.73584201348436,9.80788947038374,9.78150542242672,9.91440998987903
"LOC4327782",9.28171025423275,9.28788785955259,8.94887004161735,8.88356098397249
"LOC4327783",5.79356444015636,5.28680773814042,5.72848031064795,5.47850328925604
"LOC4327784",7.28230121893295,6.7327741781197,8.05718968681184,7.91424504794879
"LOC4327785",10.0250449381669,10.1350277115558,10.191145778724,10.0171932807564
"LOC4327786",7.42166590062313,7.38658309411543,7.47301527783828,7.52817717144976
"LOC4327787",10.9666565941699,10.8253195340914,10.7067691772679,10.5429461908435
"LOC4327789",10.2401554898656,10.4220911588324,9.04401435348381,9.39723344989905
"LOC4327790",2.42924094652325,2.54551035493799,2.39897038329151,2.39651215554326
"LOC4327793",8.12078967155437,8.08073087564016,7.87962854753045,7.83739891670006
"LOC4327794",7.03820664395795,7.0221819435627,6.39522152479281,7.10808221265106
"LOC4327795",7.20608825739308,7.19512582778822,6.94313161401365,6.76056732597845
"LOC4327796",6.68044144332205,6.61139702626795,6.57868831358318,6.48428890301961
"LOC4327799",4.47500075911574,4.54118564857721,4.50542872619246,4.38142886530155
"LOC4327800",10.8232858793844,10.8971873726282,10.9196382602607,10.9534662845254
"LOC4327801",3.23112333692468,3.36794532720397,3.34776654062162,3.23112900065644
"LOC4327802",10.4797759771338,10.3760472251819,9.94601677664938,10.0248839448921
"LOC4327803",2.72197270652391,2.64249059103677,2.48479041701603,2.42233024155174
"LOC4327804",0,0,0,0
"LOC4327805",3.51148732045878,3.33324033768656,3.23244215482847,3.21449348294144
"LOC4327806",8.09476930361661,7.88581988736603,8.32950904654712,8.60885497127476
"LOC4327807",9.83967606548109,9.84488988100715,9.12767466943231,9.07664907610543
"LOC4327808",0.244824321655517,0.270321676259563,0.222971470607138,0.261639761461335
"LOC4327810",7.77043866313736,7.39520930690543,7.78638815417166,7.46308751840909
"LOC4327811",6.43749675482009,6.37207853803967,6.78010886857675,6.67811708536019
"LOC4327812",9.27544431812027,9.178328864622,9.24711801492333,9.50382916460912
"LOC4327813",0,0,0,0
"LOC4327814",5.3237236280425,5.37289364150598,5.05134473798601,5.25258264814919
"LOC4327816",11.1380231272352,11.2329247470857,10.4693727383021,10.6632726766053
"LOC4327818",8.52202555781431,8.40072156912472,8.86696995546638,8.98379599598823
"LOC4327819",10.9282943281991,10.8955211609812,11.060772324996,10.9579300801224
"LOC4327820",6.71107753465768,6.74090884620925,7.40220751681119,7.2253649123589
"LOC4327821",0,0,0,0
"LOC4327823",9.11888645149381,9.08986793588569,9.76840134713233,10.2608039912943
"LOC4327824",11.584340711365,11.6366357820773,11.5938135112117,11.4512855620938
"LOC4327826",10.9300320840534,10.8331069900708,11.078588187235,11.0793723895077
"LOC4327827",4.4127590642658,4.27595192249744,4.34298835182013,4.21024145612697
"LOC4327828",6.01335237905359,5.83250097240218,6.32973199582715,6.13659007512121
"LOC4327831",7.27885079599876,6.9827364093837,8.88324343579805,8.9430828056369
"LOC4327832",0,0,0,0
"LOC4327833",10.0288085271497,10.0998187696204,10.4550634889558,10.4365229418443
"LOC4327835",9.49230368620479,9.55867057217891,9.46372256553004,9.35406552158104
"LOC4327836",9.92552807507674,10.0093296622744,10.1611550676368,9.79731647821489
"LOC4327837",3.46190221088836,3.50300668124165,3.54664965393659,3.19116916018089
"LOC4327838",8.71219624953337,8.70072874306045,8.53528194451549,8.56650428018217
"LOC4327840",9.61624826350433,9.76200917938631,9.76660750290231,9.8774752028319
"LOC4327841",2.90353148469387,2.94208052085075,2.64668143263023,2.74688530724009
"LOC4327842",7.3283198978966,7.07362258225251,7.58211505257714,7.78369758983377
"LOC4327845",8.50361110687821,8.36026234578874,8.52613375144738,8.62022937312108
"LOC4327848",8.76834993405178,8.81570346941084,9.19463951225733,9.07101791342476
"LOC4327850",8.11682106838471,8.10720610887489,8.2028146576111,7.93923755281902
"LOC4327851",7.12648150189898,7.11978219633357,6.90837580726255,7.17689092312164
"LOC4327852",9.66690514756288,9.7704246579724,9.37841144631525,9.47760321674652
"LOC4327853",7.22083129702527,7.20895583718974,8.13783469637366,7.97719296885765
"LOC4327858",12.0021119877141,12.0102687622604,11.2529575883131,11.0443009588499
"LOC4327859",6.54283058526255,6.62515468979831,6.93205513548373,6.75909170721259
"LOC4327860",8.73237910903861,8.33064267649282,8.87281992236436,8.84247178704167
"LOC4327861",9.41679967703187,9.51111652693148,9.20289808022814,9.03641845890229
"LOC4327862",6.55217884761257,6.68247995481813,6.38936754972675,6.36085310339151
"LOC4327865",10.6638846440049,10.6637956753541,10.6770320439232,10.6976279349244
"LOC4327866",7.52400768643756,7.56839718400209,7.40061905678369,7.4296437209446
"LOC4327867",8.31433023141099,8.29813315257111,7.6054374664264,7.93916290767757
"LOC4327868",7.529007348891,7.61194529793468,6.47378087733191,6.77566646025481
"LOC4327869",7.16777035277712,6.93690752007716,6.77049670479797,6.33331299155479
"LOC4327870",7.51044543665623,7.36528498139558,7.0659810373949,7.02868830971598
"LOC4327871",5.84078706488,5.97770618010619,7.38423139585086,7.28052751310669
"LOC4327872",5.3356436436449,5.25270626045575,6.08164077867013,5.86943826762556
"LOC4327874",12.2760519166432,12.1008986362772,12.1618729804626,12.0400304118141
"LOC4327875",4.44103859554321,4.32503451608138,4.84755587080189,5.08730849641274
"LOC4327876",6.50655863344697,6.33538186565377,6.32593800145404,6.3361604732726
"LOC4327877",1.15390682378966,1.20291121544826,1.13241467826967,1.24508219010862
"LOC4327878",0.0120076266923402,0.0156194227027972,-0.031921009817427,-0.0327522812560143
"LOC4327879",0,0,0,0
"LOC4327880",8.74927600342297,8.90793328833054,8.86107649248773,8.84361530848376
"LOC4327881",7.68773667728043,7.65084702850927,7.1973849872669,7.19782726759155
"LOC4327882",8.48343553993364,8.56109357855076,8.62824456177257,8.64748229776021
"LOC4327883",7.34702502437726,7.43901353178316,5.62030488822524,5.66960144236526
"LOC4327884",8.06740470596146,7.97210182692857,8.49789962315795,8.58158832201295
"LOC4327885",3.06613547922445,3.12220415389179,2.94210624815697,2.93193548298214
"LOC4327886",9.93844213953267,9.95866842155153,9.4257553065235,9.46325788302552
"LOC4327887",7.573787818887,7.58176064996335,7.15214348182072,6.81606914880993
"LOC4327888",5.58666585095401,5.73058126064633,5.26742397196616,5.01315603670342
"LOC4327889",7.61894625374212,7.69352018070904,7.8962533551778,7.96928318737672
"LOC4327891",6.42706274316531,6.63291790333098,6.83673614704014,6.66650636171688
"LOC4327892",8.1601410257421,7.84083760743745,8.09831993852843,8.2272418916626
"LOC4327893",1.80216325831904,1.81224841511108,1.67431947726076,1.71214664216318
"LOC4327894",8.95956014333571,8.96815262152602,8.85003757900049,9.04086048242574
"LOC4327895",9.56680242105559,9.77971102295145,9.81015948903933,11.1500416786075
"LOC4327896",7.18273982556006,7.0351603094501,6.78345361316551,6.86629393221391
"LOC4327897",10.3221900261306,10.2446489519252,10.4473169391325,10.5063452298469
"LOC4327899",6.13223026442757,6.3775123834403,6.47780720542097,6.71367023705659
"LOC4327900",4.13926236693866,4.18151977072773,7.54276623386534,7.19593967532321
"LOC4327901",3.7078097397061,3.39068518675821,3.92945034660836,3.75930870562127
"LOC4327902",7.47477746912271,7.66597768173698,6.01785109109169,6.18474871285266
"LOC4327903",6.92180608316636,4.98283449802617,4.99783894756467,6.07539341018646
"LOC4327904",10.9940259275784,10.7686875057375,11.2320787405094,11.2530556630741
"LOC4327905",9.91306454371001,9.66968014636796,8.78274005919151,8.67743795132016
"LOC4327906",3.48309601685221,3.52471574969157,3.37900316912555,3.24617099275098
"LOC4327907",8.47782915570665,8.76887453851701,7.99099359288922,7.89270778269866
"LOC4327908",3.41747198739948,3.31313722098773,3.86873349790791,3.86096578583899
"LOC4327909",0,0,0,0
"LOC4327911",14.2812992130673,13.9766149393375,13.7714765205168,13.8567980118062
"LOC4327912",8.29441083570184,8.25660619027021,8.21389820112299,8.10064435381191
"LOC4327913",7.20606956988288,7.28505000745004,7.88196576174388,7.65170404148585
"LOC4327914",9.00490419408199,8.72433566537548,9.53336469964624,9.52817274253456
"LOC4327915",7.86480083868636,8.03842859228094,7.68838650479249,7.61789957949948
"LOC4327916",6.06762406899554,6.27157150483574,5.80856525615965,5.51582661134664
"LOC4327918",6.31928495657803,6.00091407738695,6.74799755697988,6.74099771275527
"LOC4327919",6.32927253472407,6.35244045859268,6.11910020483967,5.8450119880908
"LOC4327920",6.73450382795797,6.4848953041869,5.99003489664813,6.31117008736564
"LOC4327921",4.00620819447939,4.12228621541488,4.07989948484103,3.78411247180709
"LOC4327922",4.7460577291971,4.9714047313745,5.45650772931806,5.00630870249396
"LOC4327925",8.15153234034288,8.03514497678208,7.56918334764967,7.18330635749619
"LOC4327927",10.355385128718,10.390995430955,10.2795453895597,10.1719085523786
"LOC4327928",1.82516396077395,1.85212743749797,1.93366714932856,2.05221363553164
"LOC4327929",8.7986233303929,8.91643542119868,8.54384529696418,8.71093279404125
"LOC4327931",8.68925681284739,8.8654102472621,8.75095344498264,9.31682750347452
"LOC4327933",7.84541947538347,7.63323455957555,5.36318287382391,5.7620327409397
"LOC4327934",5.52528108852118,5.60362847065891,5.67037160245371,5.73084403429441
"LOC4327935",8.89019399464799,8.78466123218804,9.19981645525797,9.15387546685378
"LOC4327936",6.93156068681695,6.85623251453952,7.22183985288146,7.08869630497972
"LOC4327939",8.6143269300598,8.60857146638035,8.66387137836555,8.6937448031436
"LOC4327940",8.02537198921523,8.12305520345814,8.59582071820222,8.78518772829684
"LOC4327942",0,0,0,0
"LOC4327943",7.44022743277319,7.54489974695892,8.21920617195842,8.44990327166654
"LOC4327944",11.4774721312912,11.345198094597,10.0028462020213,10.2079972338613
"LOC4327945",6.0868840313943,5.92415737709537,5.83242640222488,5.56062693956575
"LOC4327946",9.22407860146705,9.15434073583487,9.20094443330984,9.39610740841552
"LOC4327947",10.2288049381655,10.3794381144528,10.2764831417547,10.106740558139
"LOC4327950",3.18616064101201,3.13014828648049,3.08181920308627,2.86364650771358
"LOC4327951",2.76370513071543,2.88067675311427,2.79000509953497,2.62362253262026
"LOC4327953",11.0204703960713,11.0459450900688,11.229375892627,11.2831993391927
"LOC4327955",9.3137518214778,9.26754283285777,9.10259634732892,9.26758425782222
"LOC4327956",7.0800544466106,7.38426526476411,7.05633415298931,7.32088613711526
"LOC4327957",6.20645977517036,5.80733356279535,6.96708163659638,6.83835895945364
"LOC4327960",8.27478441418206,7.69212621950742,7.51879640214246,7.50283712992722
"LOC4327961",6.77944509508683,7.42573404079351,6.30362029439975,6.25432735741969
"LOC4327962",6.96050272581469,7.08763758244648,7.42208024828804,7.17570264927945
"LOC4327963",4.32319302771783,4.44148544390229,4.52660553780109,4.34892400065974
"LOC4327964",10.2760023749794,10.3051529083226,10.5250081241512,10.4021789651838
"LOC4327965",9.19742308831918,9.20967451623071,9.00274172469948,8.85846113566323
"LOC4327967",8.51484042769797,8.41536001045235,8.5538623185309,8.4399032143085
"LOC4327968",9.10836372149604,8.94766451404939,8.2835448383861,8.20631308012977
"LOC4327969",5.25275944342112,5.45527395280427,5.76987108188924,6.07696902436017
"LOC4327971",10.3713540460159,10.3323480304803,10.5282272176792,10.6322912774398
"LOC4327972",9.03257158479765,8.93435530885964,8.94847486512927,8.95887929740369
"LOC4327973",11.8602942625611,11.8931585682804,11.4867533729319,11.5505183632821
"LOC4327974",7.10731319134512,6.77301096182476,7.31210293993597,7.14406595841452
"LOC4327975",10.7529857554131,10.712859449534,10.6803084416298,10.6941806932455
"LOC4327976",6.56056018076638,6.36392987952459,6.10714973085272,6.18761231875333
"LOC4327977",10.4212995379785,10.3750642704381,10.4935517272354,10.8186692950203
"LOC4327978",8.8513447706039,8.94683371125315,8.89340361462764,8.67779509124108
"LOC4327980",0,0,0,0
"LOC4327981",-0.910501714982966,-0.910356595217729,-0.857509408681162,-0.910701606932312
"LOC4327983",12.2161770339019,12.2104448796263,11.6863843029096,11.9249173405058
"LOC4327984",9.06276754550654,9.25315583014478,8.72516529267395,8.76374911511795
"LOC4327985",6.49895088240808,6.54706946453444,6.11790963980537,5.69975537241053
"LOC4327986",5.56054214531396,5.4423995702973,6.03337656771307,5.7715977469582
"LOC4327987",7.97833001413606,8.25295017762486,9.28511383140006,9.17594718221866
"LOC4327988",13.4399838374292,13.517606954581,14.5685810612055,14.7263126216625
"LOC4327989",9.41247072190666,9.23497842510213,9.53075102402269,9.30995603502689
"LOC4327990",9.91918562693334,9.88436158919813,10.1629930582825,10.2071416957642
"LOC4327991",9.19201707073159,9.15815226464298,9.17156228147362,9.18161505519955
"LOC4327992",0,0,0,0
"LOC4327993",11.8407720463137,11.7724222076451,11.2271585545079,11.2536905905672
"LOC4327994",2.9518624247724,2.91416651450051,2.68796700178548,2.73881725049929
"LOC4327996",0.0120076266923402,0.0156194227027972,-0.031921009817427,-0.0327522812560143
"LOC4327998",6.20886090190413,6.04761574143452,5.82637740121145,5.49178838499084
"LOC4327999",10.2194351684505,10.1142776930085,10.41639814614,10.4450572976093
"LOC4328000",0.31818910499311,0.256215862597349,0.232291430652646,0.231293607251871
"LOC4328001",8.29086130328894,7.94940252342815,7.7381479038072,7.66561060303824
"LOC4328003",9.88006107284903,9.98556670677706,10.1278617530068,9.98844390242501
"LOC4328005",8.1239329056796,8.34617145485024,8.13014119080039,7.96176952837499
"LOC4328006",7.42137774125869,7.63514867298997,7.25928665942041,7.49034019385139
"LOC4328007",9.11638557666127,9.04968931898496,9.12453236431212,9.28188106594479
"LOC4328008",7.62781786848417,7.60331109626547,7.35220261781109,7.36294998321308
"LOC4328009",10.4841606524678,10.4541917755892,10.1791485597143,10.1271005836147
"LOC4328010",9.63270716087171,9.5495642925073,9.68241900071979,9.92685179678946
"LOC4328012",10.4315027017393,10.2557744733721,10.4042915813657,10.4708958307099
"LOC4328013",10.2956362440466,10.1694146815835,10.4013949328877,10.5833047570755
"LOC4328015",5.14567079693266,5.52737126056832,5.06175298467783,5.09547084952344
"LOC4328016",12.5615290993599,12.3944810348279,12.7483063755446,12.7619271903862
"LOC4328018",7.59746787637796,7.8211285604256,8.49812446476727,8.3702594602987
"LOC4328019",5.62831138216449,5.48896796978616,4.95149580053603,5.32447193382604
"LOC4328020",6.72848634183206,6.42831339137114,7.73832493438786,7.37574627720699
"LOC4328021",4.69556793605322,4.62459441009743,4.76766881675371,4.85994629579614
"LOC4328022",9.80038013045906,9.81131203025144,10.0185474218551,9.92836869225231
"LOC4328023",8.53939290483151,8.50304473155769,9.13224753999716,8.94822934403597
"LOC4328024",10.9360456854015,10.9338019429199,10.4873407177418,10.6430281690777
"LOC4328025",5.36353655774905,5.4258149747,5.5035374843547,5.30649156697646
"LOC4328027",8.37548263340713,8.39985607793161,8.78790529717314,8.66021553598947
"LOC4328028",3.24768866742684,3.23203307005571,3.54343701215924,3.56838799449377
"LOC4328030",7.94423150970857,8.1623316121589,8.45456210223383,8.68560679815527
"LOC4328033",10.2910634262712,10.1666040031719,10.9996744173145,11.1352823407234
"LOC4328034",9.8657171825151,9.54017001234279,10.2831777427823,10.3609566684896
"LOC4328035",7.21214444817242,7.27890474376792,8.23141961142584,8.63027622506438
"LOC4328036",7.67983360366354,7.68636760535738,7.85181029044295,7.7594756239398
"LOC4328037",10.8539514273474,10.6672772448948,11.6380529263611,11.6184273434778
"LOC4328038",7.24976894553257,7.32146859418671,7.11488071346388,7.36303750093136
"LOC4328039",5.7403196538659,6.01419247578315,5.69515878063228,5.457000075166
"LOC4328040",0.633928021399217,0.547080275213587,0.59922278215676,0.546208868778502
"LOC4328041",8.94812335095822,8.73775757487627,8.6627675074417,8.6605424280932
"LOC4328043",9.79459104189007,9.71669822536225,10.2639763832626,10.0276205453525
"LOC4328044",10.5824634179589,10.6849616578188,10.0680953506307,10.1578024811101
"LOC4328046",7.19616268570198,7.10006194842776,6.9924090591878,6.98079786697301
"LOC4328047",2.98340896927377,2.95851342137092,2.92717139713246,2.90661560262658
"LOC4328048",9.91719270243492,9.85948196776066,10.1156181069521,10.1147562957634
"LOC4328049",10.5184119826114,10.3024834301429,11.3394575588121,11.213820959442
"LOC4328050",2.67117901082671,2.63083469277159,2.80665714111536,2.82327084763175
"LOC4328051",1.75227767132077,1.70251199602071,2.00702161869564,1.69997656453609
"LOC4328052",3.12073386262475,2.67042774743269,2.67278759289388,2.93324201133761
"LOC4328053",1.59917886772069,1.60947023939012,1.46699346150625,1.46434804397687
"LOC4328054",0.285815573690056,0.179627919871808,0.179924283521095,0.178966417367973
"LOC4328055",8.49343122691529,8.40259642951526,8.37784038635218,8.10783629558576
"LOC4328056",4.02224005732613,3.96757583257349,3.80813910654147,3.78508768363343
"LOC4328057",10.6356404162524,10.477957526036,10.5138646985714,10.5541632747617
"LOC4328058",11.7675792556765,11.7727828234815,11.3455352444249,11.3625343020248
"LOC4328060",10.1598795758575,10.1215098816977,11.5588055655685,11.6080852723475
"LOC4328061",9.33820255004542,9.51194205278424,10.5428298750984,9.8352178900731
"LOC4328063",9.33995545235532,9.43173844211299,9.60591500640278,9.55338204407913
"LOC4328064",8.65259474346632,8.71688647362437,8.28386887643007,8.35445241821805
"LOC4328065",8.06576977402046,7.54755920288079,9.12509429777058,9.2550592844105
"LOC4328072",6.26246242783214,6.29731975978403,6.4071320162451,6.48007533980596
"LOC4328073",13.3182502571843,13.263031315739,12.2370758800602,12.3316736764243
"LOC4328075",14.0605649800794,13.9421617460612,13.6115708161952,13.5243962756548
"LOC4328076",8.35565547616982,8.21920249349126,7.97972310378229,7.65124352426136
"LOC4328077",5.73011493737877,5.71458842680946,6.10427529515694,6.14972593189252
"LOC4328078",2.85129813951482,2.92775911597745,3.05404016458328,3.20431490461716
"LOC4328079",8.33306654355157,8.37763409944423,8.61247091880569,8.7394477333276
"LOC4328080",9.89519898529702,10.0439656469352,10.1369930913472,10.2224711148674
"LOC4328081",11.247822600594,11.0385802284546,11.2020895162842,11.0859117246869
"LOC4328082",6.87528173609964,6.8117637902402,7.87632753223345,7.90452443661415
"LOC4328083",10.0874228111476,10.1043641476843,10.1257194628174,9.90518926090378
"LOC4328085",6.96924447536055,6.9447669404658,7.08507810844108,6.70472543852389
"LOC4328086",9.75993190800402,9.98262896223861,9.50037574485807,9.5248785422865
"LOC4328088",9.95438891076999,9.74918542695506,9.79192145162667,9.92769512388282
"LOC4328089",8.80047286388142,9.06059670041616,8.54911954216123,8.60085357805659
"LOC4328090",6.33195143670601,6.19924199441312,6.28647983159022,6.15093533443973
"LOC4328091",5.76688635312118,5.59267530973926,5.65921811810813,5.83385308350358
"LOC4328092",7.94734707290333,7.72439100522812,7.81586085008459,7.74606465649974
