"","MH63_germfree2","MH63_germfree3","MH63_microbiota1","MH63_microbiota3","kit_germfree1","kit_germfree3","kit_germfree4","kit_microbiota1","kit_microbiota2","kit_microbiota3","ID","cl"
"LOC4333227",0.0500009233402071,0.29588093603996,0.246363999680751,2.24540348501227,-1.17208600280856,-0.928425728623466,-1.18036635978118,0.359867803175973,0.192376049894076,-0.109015105930032,"LOC4333227",4
"LOC107278101",0.619038669620924,0.550487356030982,1.36890846930856,1.60985040650022,-1.18154393908978,-1.02981258684686,-1.06748556533394,-0.282140078412386,-0.287514662266409,-0.299788069511301,"LOC107278101",4
"LOC9271554",-0.107253928541192,-0.577717562848429,1.84223836820103,1.71960030760419,-0.733240685576918,-0.932380724940657,-0.886108911587013,-0.00729753187653925,0.0159269716212234,-0.33376630205569,"LOC9271554",4
"LOC4340119",1.18283366785329,0.854515252335716,1.00523300714945,1.31403895561854,-0.96164916521084,-1.22120840574257,-1.14268290997044,-0.511140934734442,-0.172678490565017,-0.347260976733691,"LOC4340119",4
"LOC4329969",1.01342023758409,1.09891161784738,1.17269552760621,1.26565584111599,-0.846608431469031,-0.945848026684459,-1.1283341166375,-0.617221924825225,-0.435458488895263,-0.577212235642196,"LOC4329969",4
"LOC107277606",1.0948180225134,1.11271244454905,1.2080728384369,1.17148269342424,-0.857893567271896,-0.996631901126671,-0.986807145843212,-0.490817866831396,-0.632674090876068,-0.622261426974349,"LOC107277606",4
"LOC4333566",0.138312394380366,0.502781124656416,-0.226609980359861,2.14140234808835,-0.864755621485384,-0.912518395943552,-1.39799414087711,0.196094325284967,-0.251068502265101,0.674356448520906,"LOC4333566",4
"LOC4349121",0.670412470577186,1.21537596540544,1.41543662973419,0.874035956579435,-1.2501110988043,-0.848273241575362,-1.34666083774903,-0.38213399058565,-0.216237709912137,-0.131844143669771,"LOC4349121",4
"LOC4351040",-0.398344261569951,-0.578302024727542,1.68000001708035,1.98877938082982,-0.734550488617647,-0.666534006272564,-0.7835123020357,-0.0446252529053332,-0.125656508158077,-0.337254553623355,"LOC4351040",4
"LOC4324006",0.519594091209434,0.751633999095208,1.47070566987595,1.53650548211418,-0.996543328647847,-0.97491803049882,-1.05547008617534,-0.616020607962579,-0.284129610775307,-0.351357578234879,"LOC4324006",4
"LOC4333050",-0.348894205383136,-0.235616957100073,1.82696188363515,1.46062090121181,-1.10326304262939,-1.14048102416506,-0.877416181557353,0.1350453180664,0.0890103062249166,0.194033001696723,"LOC4333050",4
"LOC107276596",-0.442980976071495,-0.453952546667053,1.90423812671835,1.67474989331344,-0.947507900793797,-0.584634711411141,-0.86554261930278,-0.281315154640054,-0.223910753380693,0.220856642235221,"LOC107276596",4
"LOC9267097",-1.18549257967294,-1.14322206527581,1.26555304096691,1.75727451647955,-0.476885520165429,-0.578468665436449,-0.648087216794009,-0.0925764226073981,0.562826341591423,0.53907857091416,"LOC9267097",4
"LOC4335334",0.685189645277269,0.572677279854562,1.55478823341479,1.29766618303357,-1.15607344198417,-0.959832912057899,-1.10611648687552,-0.369391906166616,-0.677119909316509,0.158213314820522,"LOC4335334",4
"LOC4328523",-0.325224387235455,-0.0856537807061982,1.77570472945712,1.6438481032521,-0.996940526900575,-0.924203081357806,-1.05678272807875,-0.14087392073912,-0.0877445676218983,0.197870159930588,"LOC4328523",4
"LOC4331559",0.0341860478589105,-0.150305385597157,0.821179355647294,1.99697064716132,-0.864325571026331,-0.956955285353295,-1.45883047456982,0.648220722374557,0.188932117187855,-0.259072173683334,"LOC4331559",4
"LOC107276925",0.109730246341139,0.234401768161044,1.60823548201326,1.91061973325918,-0.841914049948924,-0.746007457929432,-0.843770479364198,-0.439714504724493,-0.625917059671417,-0.365663678136153,"LOC107276925",4
"LOC4348776",-0.33368993781786,-0.597703680011785,1.50127722497506,1.6354501666994,-0.90445460258761,-1.06788659543194,-0.897606496409165,0.0541646646395236,-0.264641800735214,0.875091056679604,"LOC4348776",4
"LOC4330085",1.03915058485723,0.839787220886975,1.33708891579816,1.27870261923794,-0.810740882276656,-1.15336315123775,-1.0198297198834,-0.513396883970835,-0.540279916815312,-0.457118786596362,"LOC4330085",4
"LOC4333977",0.738532691775561,0.454437111822641,1.46976270084723,1.43279860569915,-0.961008768636857,-1.22365392669583,-1.16621043281342,-0.45886743827081,-0.17916599433158,-0.106624549396093,"LOC4333977",4
"LOC107277705",-0.0759583329843454,-0.118636519604567,1.71437310988315,1.92475439953961,-0.836407732704064,-0.906742522298669,-0.68005864084255,-0.364237893383357,-0.371035496051415,-0.286050371553793,"LOC107277705",4
"LOC4340467",-1.14792639535368,-1.22726971007643,1.36522932544683,1.8216246000316,-0.507441781056301,-0.704657447800808,-0.245345139758845,0.361637671388262,0.0768013966633393,0.207347480516035,"LOC4340467",4
"LOC4325684",0.923714002798196,0.885847033028159,0.440572956027846,1.30885525880027,-1.45058079645076,-0.662495425040291,-1.59839313564928,-0.166403947375517,0.53249806300976,-0.213614009148387,"LOC4325684",4
"LOC4330222",0.998982263144494,1.03650221677808,1.28325670003203,1.0876556965936,-1.34718940089923,-0.852139181308287,-1.03478386694827,-0.419249337754264,-0.260724902146354,-0.492310187491813,"LOC4330222",4
"LOC4348448",1.1205365254512,1.06346847566711,1.42698613889585,1.00009211949869,-0.860554778505407,-0.843711903203729,-0.818457562639439,-0.689491342660668,-0.720269261110102,-0.67859841139351,"LOC4348448",4
"LOC4351198",1.03735123359077,1.26057177916635,0.960053092622686,1.34940123693399,-0.856708950506537,-0.830923812412269,-0.88883601356237,-0.645751060680241,-0.720295286602624,-0.66486221854976,"LOC4351198",4
"LOC107277167",0.83785045992955,0.59184000432942,1.22955257400214,1.54709961730872,-1.12949451580557,-0.991454784386623,-1.05236696606625,-0.224922148955342,-0.790764139154827,-0.0173401012012177,"LOC107277167",4
"LOC4349325",0.799795364714851,0.594703445694667,1.16964010885094,1.75152092238363,-0.946659680126456,-0.883104100523335,-1.02669809115346,-0.240745354202338,-0.467181290457622,-0.75127132518087,"LOC4349325",4
"LOC4331714",0.893585554072108,0.871791826487882,1.49530068856866,1.29981147726006,-0.814682653552866,-0.871193018504019,-0.835878090625966,-0.745832407928893,-0.610347608975344,-0.682555766801626,"LOC4331714",4
"LOC4335576",0.579176845040875,0.61961580801615,1.84755375154183,1.30303649277612,-0.75611896787212,-0.770931948626761,-0.774164119730185,-0.667685200722713,-0.741328040257704,-0.63915462016549,"LOC4335576",4
"LOC4341466",0.823589076008164,0.65277544583113,1.51383635224738,1.07860211803191,-1.00871586263832,-1.18378231537053,-1.24595668540064,-0.028995276249106,0.0785283631312729,-0.679881215591252,"LOC4341466",4
"LOC107278639",0.795520604775387,0.541647761254898,1.66225950833363,1.37866931016883,-0.881725952030008,-0.847169249657958,-0.9033978533553,-0.696675406467666,-0.702008290754217,-0.347120432267599,"LOC107278639",4
"LOC4336026",0.498915366993607,0.618478088123114,1.59814951076631,1.62589076182008,-0.79755848241675,-0.795548857032044,-0.75849884052156,-0.681013823804316,-0.710847826245466,-0.597965897682975,"LOC4336026",4
"LOC4342086",-0.716458533247747,-0.905192709670937,1.68651848245555,1.86741424278285,-0.387732127183165,-0.822059715943336,-0.601580454228048,0.112286769398399,-0.348887522360769,0.115691567997207,"LOC4342086",4
"LOC107278685",0.718987215033817,0.784158934076845,1.20885808079698,1.10882241910621,0.0791903492064368,-0.0633477643032976,0.0875729789886102,-1.37954965778479,-1.36848861596627,-1.17620393915454,"LOC107278685",4
"LOC4342941",0.806121483572372,0.706354905711652,0.927637421908216,0.978186193441341,0.101798167902423,0.392813605002747,0.230720536159183,-1.6297890731088,-1.26229666980927,-1.25154657077987,"LOC4342941",4
"LOC4330362",1.00574143925646,0.92228836663342,1.16164578615018,1.14534633263267,-0.334575626533625,-0.148694083206066,-0.157069767290955,-1.18385880485344,-1.13347263948232,-1.27735100330633,"LOC4330362",4
"LOC107277777",0.654542401295239,0.785486684442532,1.26533813100573,1.08767475458694,-0.000467194614729516,0.221089436180876,-0.103099364855566,-1.30809761339105,-1.38314973283164,-1.21931750181833,"LOC107277777",4
"LOC4333648",0.780427811009253,0.761513394023998,1.23454711300209,1.43380646384836,-0.0443605167263547,-0.23719510749415,-0.503599033384492,-1.21622878897769,-1.08989955394726,-1.11901178135375,"LOC4333648",4
"LOC4332654",1.0874876120828,1.10575541435589,1.08081848885465,1.23575426634984,-0.465137264651114,-0.398694554534596,-0.534558349787868,-1.06035093196661,-1.0981941383599,-0.952880542343108,"LOC4332654",4
"LOC9266097",0.951827720756553,1.09319048352589,1.16693535437589,1.1448883445412,-0.371818980571804,-0.247344486729463,-0.302712512324968,-1.1787306599636,-1.10963996547524,-1.14659529813444,"LOC9266097",4
"LOC4329950",0.769529874494633,1.07394934350549,1.10376116668112,1.35382901465209,-0.226844342457148,-0.271471735721978,-0.369662864207365,-1.23467359569661,-1.11611608950448,-1.08230077174573,"LOC4329950",4
"LOC4340476",0.835995660143079,0.750026890746207,1.08741958448683,1.54826408601125,-0.497604687200793,-0.0759434686961435,-0.257922784725687,-1.18976555540145,-1.064948139687,-1.13552158567629,"LOC4340476",4
"LOC4330051",0.396200892829999,0.259502841507277,1.25742844026241,1.6900613130024,-0.0396342324137839,-0.248873283348592,0.184182772310997,-1.32937128219785,-0.839565226351818,-1.32993223560104,"LOC4330051",4
"LOC9266169",0.426057568505688,0.310737745982753,1.51078576651333,1.69948654687366,-0.421509275996546,-0.112358387040428,-0.287359194453894,-1.05277205169112,-1.13944964896768,-0.933619069725762,"LOC9266169",4
"LOC9266196",0.933267677667708,0.837520418487005,1.16041998401243,1.17523735090171,-0.152602011616982,-0.0348767171697109,-0.239148702956023,-1.33062098356024,-1.38460118331834,-0.964595832447562,"LOC9266196",4
"LOC4343183",0.498756512609754,0.507991490105247,1.44917064082295,1.67533553967217,-0.44610823688691,-0.312614770843452,-0.312767662520172,-1.08031238045499,-0.80863239498292,-1.17081873752167,"LOC4343183",4
"LOC4335392",0.880087705316283,0.490980176891955,1.4428170946743,1.57120702331791,-0.6954092763771,-0.35685108721743,-0.650595575579064,-0.89221605434142,-0.866507765114196,-0.92351224157124,"LOC4335392",4
"LOC4344045",0.836443098440959,0.871009390760931,1.04684725367992,1.39793992271554,0.242801616995791,-0.28010163091679,-0.928102451145682,-1.31161290246919,-1.02197797621583,-0.853246321845647,"LOC4344045",4
"LOC4348003",0.727507185314485,0.497651459207458,1.66788964950726,1.43401143287677,-0.42645382208222,-0.565872104999375,-0.567864461017269,-0.919518935320517,-0.988562300593271,-0.858788102893324,"LOC4348003",4
"LOC107276412",0.777076165978814,0.330344197313262,1.38999220121114,1.75206841641657,-0.593507877559277,-0.548141285834218,-0.37639078893498,-0.884117226952706,-0.885867011376279,-0.961456790262335,"LOC107276412",4
"LOC107275596",0.981830252244782,0.879080269516163,1.36116257170773,1.36331373153845,-0.742805159978008,-0.615192012392651,-0.695264112442709,-0.818468858743504,-0.860404007110159,-0.853252674340091,"LOC107275596",4
"LOC4350886",0.983524171711955,0.957141342201988,1.45405332365497,1.10228971175433,-0.602249283574553,-0.61096729414018,-0.330885500636179,-1.13068455121209,-0.871851485537948,-0.950370434222295,"LOC4350886",4
"LOC4348390",0.750518661320823,0.649694833938775,1.46788249243518,0.843070333748266,-0.406803913057894,-0.183805057840398,0.391486696135346,-0.717124239053688,-1.83138424429832,-0.963535563328086,"LOC4348390",4
"LOC107276325",0.943091863549436,0.912647303657667,1.12092117091664,1.58173035690857,-0.65949872965996,-0.6548728870231,-0.690481470838949,-0.870606204447071,-0.889795255507754,-0.793136147555485,"LOC107276325",4
"LOC4328887",1.09241727281818,0.980070340219057,1.27138328452774,1.22044725583534,-0.331811739101039,-0.679060540478629,-0.802051305942348,-0.887618102168708,-0.909821603631701,-0.953954862077901,"LOC4328887",4
"LOC9267619",1.10051198744315,1.03862977293532,1.25093145757878,1.20972953048385,-0.701244613460441,-0.576995498718208,-0.57374367635293,-0.831655756672636,-0.973970022745516,-0.942193180491369,"LOC9267619",4
"LOC4352233",1.12869465992349,1.11889055764844,1.07746281517009,1.30782202093344,-0.707461139978549,-0.703522400798738,-0.714998225801737,-0.834271431733024,-0.810736587515997,-0.861880267847412,"LOC4352233",4
"LOC4348482",1.03161345141196,1.06764016168249,1.54160226764343,0.745251888655286,-0.360862390566983,-0.452554626104911,-0.456052642228302,-0.965925686477711,-0.881481924570548,-1.26923049944473,"LOC4348482",4
"LOC4327677",0.804455751490676,1.20081422949082,1.5560984005114,0.764911551132471,-0.365118306651703,-0.462893204581784,-0.312445657862124,-1.28690722365126,-0.942745277219338,-0.956170262659156,"LOC4327677",4
"LOC4344050",0.437999199360836,0.351775247518281,1.6953335518355,1.6908397295184,-0.737128936526618,-0.553534195060716,-0.600682683736243,-0.738623839937416,-0.764389762979122,-0.781588309992902,"LOC4344050",4
"LOC4346629",-1.59908468670865,-1.60507103819662,1.29924765183073,1.17190785678387,0.616207997307648,0.210576374210353,0.487064122513832,-0.336717418435572,-0.142039395517067,-0.10209146378852,"LOC4346629",4
"LOC112937322",0.947476438846596,0.960460399804168,1.34781945660342,1.3512129397971,-0.769405197216232,-0.761922227046812,-0.766532599610018,-0.769710618803351,-0.769763821556567,-0.769634770818296,"LOC112937322",4
"LOC4350947",-1.64719673049528,-1.48275380345689,1.25871108494752,1.46571236543844,0.0676039647099058,-0.0692938803877934,-0.177386088885216,0.527619765084218,0.160161375802263,-0.103178052757168,"LOC4350947",4
"LOC4331665",-1.32675607979972,-1.45722599462862,1.37135518090902,1.44170022864247,-0.317745736223418,-0.593091943831988,-0.209636021044715,0.18632088486075,0.123808429249593,0.781271051866626,"LOC4331665",4
"LOC4347520",-0.128173119192975,-0.0476925521458829,1.80754904199719,1.89177752879977,-0.71251012594923,-0.682210273557681,-0.549664718953524,-0.664089370031496,-0.443110636447666,-0.471875774518514,"LOC4347520",4
"LOC4334753",0.45125960180351,0.402594200487678,1.78996207243478,1.57091808714633,-0.680873446855423,-0.680012423348004,-0.695782048102867,-0.719277324038159,-0.719755356264594,-0.719033363263244,"LOC4334753",4
"LOC4335768",-1.69786408505091,-1.76769546877582,0.877728916962776,1.26499678698554,0.378240701644885,-0.0854707970923576,-0.120983261368762,0.473313985417088,0.298930210347939,0.378803010929639,"LOC4335768",4
"LOC4336071",-1.01888566749799,-1.24803636599859,1.68255052588672,1.65047911645345,-0.256043060552857,-0.413743433694614,-0.648768589828633,0.262293959743368,-0.252643528893615,0.242797044382751,"LOC4336071",4
"LOC4339257",-1.89995648800571,-1.51360913408212,0.87441255778588,1.3640220503928,0.198269216023572,-0.0145995394630163,-0.116496845797456,0.384416435503375,0.286366670010035,0.437175077632647,"LOC4339257",4
"LOC9271816",0.0712145706752553,-0.245947709308251,1.87537686528083,1.75519617632346,-0.513027068395965,-0.132709985355233,-0.458708482931608,-0.765222477723343,-0.824133883947934,-0.762038004617212,"LOC9271816",4
"LOC4344276",-0.987499656350792,-1.40143106358741,1.40332373705513,1.61478586089486,-0.784191563861297,-0.514992728655641,-0.384824274793355,0.159149047148173,0.568816657091254,0.326863985059074,"LOC4344276",4
"LOC112937323",0.952890766875964,0.907780323536582,1.38551876545084,1.35116807426199,-0.766226321687561,-0.766226321687561,-0.766226321687561,-0.766226321687561,-0.766226321687561,-0.766226321687561,"LOC112937323",4
"LOC4333264",-0.240909863342075,-0.630394845347235,1.78666873796497,1.86722396836105,-0.733705818176763,-0.751161717731935,-0.772043178664707,-0.255734486469974,-0.315803836812708,0.0458610402193819,"LOC4333264",4
"LOC4343462",0.135945587339005,-0.0549165836170123,1.7856285316065,1.71357823949243,-0.816955784315183,-0.99015625854544,-0.97681561252641,-0.339952765606191,-0.354649872104614,-0.101705481723087,"LOC4343462",4
"LOC4347173",0.383201231951355,0.221937774654451,1.76050634686547,1.67927325889682,-0.717959393701771,-0.745913582040165,-0.923314993459239,-0.657422847572647,-0.617804187035539,-0.382503608558736,"LOC4347173",4
"LOC4328105",-0.593714786268824,-0.717293980816361,1.7742666761904,1.74020108766929,-0.479087181971316,-0.744210218244977,-0.792521120785491,-0.25987093588025,-0.451258039179263,0.523488499286783,"LOC4328105",4
"LOC9268586",-1.73194703027827,-1.75699798459356,1.28278868319236,0.823438796823303,0.521767317682955,0.198098167046004,0.513367271088104,-0.00411813861374773,0.0388841226237741,0.114718795029069,"LOC9268586",4
"LOC107275637",-0.64471329017592,-1.185546431596,1.68464103045405,1.89453946284193,-0.264797805371884,-0.354815113763144,-0.210300987052429,-0.585665917640207,-0.404081979061407,0.0707410313650203,"LOC107275637",4
"LOC4343386",0.458047166637197,0.415819827034486,1.75226297009533,1.59696762383614,-0.649188563993286,-0.753103037436668,-0.719939303574015,-0.810996367320765,-0.649127785704033,-0.640742529574381,"LOC4343386",4
"LOC4333098",-0.675802872445826,-0.562269981007405,2.10536935315953,1.61636052405772,-0.369246754253764,-0.513714823036377,-0.407827039912721,-0.591361911460503,-0.50661554075603,-0.0948909543446159,"LOC4333098",4
"LOC4344197",-0.552260392153125,-0.372495690178401,2.09154026460025,1.67896165804735,-0.405043981176703,-0.492399863891675,-0.493358971369175,-0.554226694873772,-0.444485211108364,-0.456231117896384,"LOC4344197",4
"LOC4343526",-1.15168399836647,-1.18255836837837,1.67818305412345,1.7570085677701,-0.132399191388755,-0.327309578230838,-0.315280228483751,-0.00945711592333872,0.0626136806146526,-0.379116821736688,"LOC4343526",4
"LOC4337311",-1.54387524540112,-1.35730060492031,1.65926279324525,1.25334326954828,0.386503346195394,0.312070573672551,-0.00748360130562132,-0.363369292277734,-0.252593744941435,-0.0865574938152616,"LOC4337311",4
"LOC4346935",-1.70517159106029,-1.51452701853329,1.56177823996546,0.980234836661711,0.272127595151105,0.359868833734944,0.27516479428069,-0.326237192001858,0.112409573434246,-0.015648071632712,"LOC4346935",4
"LOC4327723",-0.224128337565424,-0.341574179207949,1.85974852464969,1.66433257261896,-0.903339802691693,-1.06570449908243,-0.756930624523606,-0.192155100652781,-0.165037486332486,0.124788932787707,"LOC4327723",4
"LOC4347316",-1.06671626945851,-1.18955188502339,1.45743084276125,1.86059776391521,-0.446838013859781,-0.621333190386912,-0.446979324071314,0.210702332947969,0.0913421292678279,0.151345613907638,"LOC4347316",4
"LOC4348595",0.74477864141771,0.629983721913344,1.51327883026749,1.56086627983369,-0.753511587415778,-0.775133482028329,-0.781313808446329,-0.604072928292506,-0.756943323117181,-0.777932344132117,"LOC4348595",4
"LOC4326222",-0.548061693991714,-0.450046758190165,1.68649835668955,1.69344151777688,-0.0706657321815495,0.182600311372745,0.195131089932534,-1.32192865590574,-0.567604907770672,-0.799363527731855,"LOC4326222",4
"LOC4332218",-0.843320485871441,-1.66977022632492,1.50764533742488,1.5359477127341,-0.427208523753159,-0.42626606736829,-0.38259035608246,0.156591073185203,-0.0278031734260142,0.57677470948211,"LOC4332218",4
"LOC4335944",-1.47248080700175,-1.7756740128472,1.02791976201852,1.37766597134706,-0.0754932790263759,0.215868671376307,-0.115773138735596,0.110280083488182,-0.091086734879213,0.79877348426008,"LOC4335944",4
"LOC4327248",-0.271024951201038,-0.141559794042845,1.62465204655518,1.512615722399,-1.12975559538115,-1.06806485787238,-1.16538457684876,0.0236045946448012,0.391587648917145,0.223329762830062,"LOC4327248",4
"LOC4340250",-0.999139968093662,-1.35980866501546,1.6180815248294,1.55088935076533,-0.211420566908529,-0.543920231069776,-0.759577785329499,0.309000590452739,0.060398345796761,0.335497404572687,"LOC4340250",4
"LOC9271458",0.0624368433959657,0.00759516516932405,1.81007406946008,1.6813122284406,0.130005313588811,-0.451321601070832,-0.860754032380117,-0.757947009618718,-0.956338225240199,-0.665062751744911,"LOC9271458",4
"LOC4335369",0.842953135989655,0.786813827571713,1.52016303382502,1.38786875761461,-0.737517425535745,-0.736413451539964,-0.755262904096551,-0.771529051905938,-0.774088717747505,-0.762987204175303,"LOC4335369",4
"LOC4332993",-0.0985314569312855,-0.158370149653812,1.71468771799798,1.95430227730898,-0.234666257757921,-0.581238916802265,-0.365119809875994,-0.7547619635187,-0.637798624575745,-0.83850281619124,"LOC4332993",4
"LOC4344094",0.0512953899585619,-0.330587764873817,1.55654817159835,1.88814786349229,-0.569844621243078,-0.911949895330167,-1.20132894236709,0.214599879349528,-0.424909591331348,-0.271970489253243,"LOC4344094",4
"LOC4339023",-0.35929695860606,-0.700394321522907,1.64754638228143,2.05276594496075,-0.587935691883372,-0.174276950080176,-0.130628296937216,-0.63300646316904,-0.693281038770773,-0.421492606272627,"LOC4339023",4
"LOC9269026",-0.30370155357246,-0.291536060107201,1.97030431915406,1.48241289350495,-0.696966128572013,-0.755172598444471,-1.24543406768423,0.188412541408417,-0.315243107894489,-0.0330762377925668,"LOC9269026",4
"LOC4340983",-1.87262779136031,-1.38743263903947,1.03632496193807,1.25463215352513,0.32228336334457,-0.116109841249774,-0.23772157320042,0.857887057843924,0.0612845304794682,0.0814797777188232,"LOC4340983",4
"LOC4348166",-1.27589998569823,-1.73726995268926,1.30927226028473,1.40475541483253,-0.226627964569229,0.00462144194525738,-0.503823741638311,0.270309718800512,0.336128038500084,0.418534770231925,"LOC4348166",4
"LOC4338478",-1.15036496247227,-0.57987934679734,1.81312493474858,1.68544291247081,0.303194069310447,-0.334854127847273,-0.0903651451389181,-0.72292932789333,-0.301827079354232,-0.62154192702647,"LOC4338478",4
"LOC4332194",-0.914667725368073,-0.77054643571238,2.14199884584808,1.48464000153617,-0.29528102772106,-0.224643526148445,-0.277775333253978,-0.220735846034878,-0.251932074971969,-0.671056878173472,"LOC4332194",4
"LOC4349359",-0.407863128756347,-0.331620513708045,1.74849064419906,1.9947568050512,-0.56587823742888,-0.364367525291912,-0.762691571808174,-0.527688454105088,-0.207703202281926,-0.575434815869878,"LOC4349359",4
"LOC4333970",-1.11850690343456,-1.41325167374636,1.30984662610181,1.72180293651798,-0.489503799876957,-0.383937114704315,-0.588204163276513,0.195046378461546,0.439874705349002,0.326833008608348,"LOC4333970",4
"LOC4350805",0.356388915813435,0.285528439973463,1.66486339362078,1.69968740819352,-0.987835707453944,-1.01933778313165,-0.773967395711707,-0.505899790567531,-0.392394521267458,-0.327032959468913,"LOC4350805",4
"LOC4330151",-1.53326822610888,-1.39158882476916,1.10207917472141,1.6661884482525,-0.471956066145064,-0.0234501706853188,-0.338579996086889,0.163494007886473,0.326605610399001,0.500476042535935,"LOC4330151",4
"LOC107276869",-0.360404278517549,-0.509233303811405,1.8344890649093,1.67776376843009,-1.09896845184298,-0.709379171795368,-0.772826112181748,-0.195651453462126,-0.126611956023687,0.260821894295481,"LOC107276869",4
"LOC4347568",-0.183754678914804,-0.443358971763188,1.72978161982452,1.5856301361699,-0.999515258200631,-1.12810848191215,-0.737704591531248,-0.332586962437403,-0.0668769425095711,0.576494131274569,"LOC4347568",4
"LOC4325563",-0.0358830258513804,-0.20988437722145,1.61182291952807,1.95997262472767,-0.434500853509295,-0.846943469984795,-0.861841950573744,0.102136115900895,-0.765791860235063,-0.519086122780904,"LOC4325563",4
"LOC4343689",0.122576985408842,0.398843606233393,1.55812388207738,1.90409457403976,-0.667180708684545,-0.368025059150225,-0.715109272290039,-0.835356908032126,-0.752094276243101,-0.645872823359326,"LOC4343689",4
"LOC4352166",-0.946767736400907,-1.32121634405315,1.76290822865715,1.60365695918951,-0.0601969818175679,-0.169989797660551,0.246596494366472,-0.703738848758707,-0.257175288480053,-0.154076685042187,"LOC4352166",4
"LOC4338521",-0.779547016541129,-0.547412534580602,1.91248206215479,1.52526616255406,-0.692536616838394,-0.511420486541333,-0.642706879018292,-0.749232634916255,-0.128510072122704,0.613618015849879,"LOC4338521",4
"LOC4352443",0.0988945459197793,0.178459631993951,1.56736343066593,1.98316867394608,-0.594508064031145,-0.454637201362529,-0.522785063171289,-0.758003013167474,-0.888344321251021,-0.609608619542279,"LOC4352443",4
"LOC4345426",-0.399499979200697,-0.471446065225027,2.14017577313151,1.37285952328675,-0.608342459733966,-0.809516695987418,-1.00902167733193,-0.0216627509607726,-0.309282776492155,0.115737108513706,"LOC4345426",4
"LOC4330688",-0.838420284830677,-0.935873584323523,1.32034761974864,2.06312134551543,-0.753842287415847,-0.589729526196283,-0.46257413156071,0.214009339512768,-0.358823005426182,0.34178451497638,"LOC4330688",4
"LOC4337942",1.06752307077559,1.06766990491775,1.25481803521629,1.24871036286023,-0.776362904781046,-0.756281949952976,-0.776560466829261,-0.776490282320371,-0.776582835073697,-0.776442934812516,"LOC4337942",4
"LOC4326993",0.207846907856998,-0.159749178855362,1.77037429110624,1.8095582907183,-0.548723390505368,-0.792513079750894,-0.965911218158678,-0.632374071328738,-0.235912861812258,-0.452595689270238,"LOC4326993",4
"LOC4350888",0.860031190821945,0.763225227304774,1.46981255131288,1.44261640843684,-0.727257179405461,-0.706271520263956,-0.780841124299613,-0.740980737424487,-0.766442745204389,-0.813892071278536,"LOC4350888",4
"LOC4343741",-0.12280249265474,-0.228154258455927,1.56997351766387,2.10551515976291,-0.675526092711482,-0.761791038146846,-0.435447402447367,-0.738439692039181,-0.423249647359008,-0.290078053612215,"LOC4343741",4
"LOC4330894",-0.450773820782513,-0.331234583493161,1.92841530786097,1.40856078020258,-0.929733472777197,-0.621040762342254,-1.29699704046813,0.140765617306126,-0.025439202028689,0.177477176522269,"LOC4330894",4
"LOC4338061",0.108717498012007,-0.294672539898913,1.93276194635908,1.72089408273663,-0.785018419135867,-0.780233775074459,-0.559528144679207,-0.598414723863941,-0.496688267134414,-0.247817657320918,"LOC4338061",4
"LOC4345808",-0.416373309048221,0.0259976696457897,1.72703363552659,1.97716421497303,-0.486636727051323,-0.7452971310914,-0.680599669729871,-0.519939364990008,-0.540448392303629,-0.340900925930963,"LOC4345808",4
"LOC4342896",0.842796839883325,0.708640306278924,1.4589740141456,1.5000530202998,-0.770786149785883,-0.694767153322498,-0.671329503433679,-0.744504074593205,-0.818375067650399,-0.810702231821981,"LOC4342896",4
"LOC4341972",-0.154741429648125,-0.541741411963465,1.84245552124387,1.88462894030647,-0.732370327095422,-0.736924013805421,-0.241779321942612,-0.458881652763169,-0.523311865558231,-0.337334438773898,"LOC4341972",4
"LOC4331632",-0.511619924411281,-0.750075388209095,1.6090084492255,2.09096486650724,-0.5969656804487,-0.534544494729195,-0.417586085965003,-0.161721462287971,-0.595411669110512,-0.132048610570962,"LOC4331632",4
"LOC4348304",-0.976088836131507,-1.69404367968552,1.30924671294402,1.56662417538816,0.547913212935618,-0.611086357175821,-0.0586180419371422,0.0224560284197116,-0.456805211232505,0.350401996474986,"LOC4348304",4
"LOC4346141",-0.71636293674463,-0.225310597709252,1.66721203015071,1.88187707166529,-0.789410292659487,-0.892523514329905,-0.596554368102974,-0.49476785386416,-0.118091341780293,0.283931803374707,"LOC4346141",4
"LOC4343682",-0.0451294817641237,-0.493059421271795,1.8526401210751,1.80575978263837,-0.154930512367726,-0.329868944201382,-0.285916248862716,-0.846764836038476,-0.72752475227216,-0.775205706935096,"LOC4343682",4
"LOC4349789",0.869727272080899,0.807018882136658,1.37022435676582,1.49825401794991,-0.74670258530138,-0.631611322597231,-0.758459897819302,-0.845255111993117,-0.813296478648482,-0.749899132573772,"LOC4349789",4
"LOC9267984",0.188345210142324,-0.0144188541823991,1.55592205491218,2.00258048300354,-0.515438446811042,-0.533767912248738,-0.363199502917685,-0.906909613455522,-0.828350546104095,-0.584762872338568,"LOC9267984",4
"LOC4332594",-0.0856041674627286,-0.365309635352415,1.60707401455457,1.85034696672493,-0.821157289249993,-0.813040013317058,-1.02416129779976,-0.58201672889186,-0.109361816926535,0.343229967720842,"LOC4332594",4
"LOC4338644",-0.977646641824925,-1.64964356690203,1.30458808382611,1.86635167779575,-0.102648927982474,-0.233528974794137,-0.141744007184706,-0.198860280668127,0.0213281528151153,0.111804484919427,"LOC4338644",4
