"","MH63_germfree2","MH63_germfree3","MH63_microbiota1","MH63_microbiota3","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC4329656",6.869268,6.267161,17.817519,11.95984,416.990031637496,1.26107200419381,0.260435529744753,4.84216575760518,1.28431555479206e-06,1.03607357509767e-05
"LOC4343212",9.449244,11.685369,32.499883,21.167329,298.30560571544,1.43016805148855,0.295610805846241,4.83801005648093,1.3114550763405e-06,1.05681698848417e-05
"LOC4329540",58.376527,45.857444,104.172909,96.517896,497.190813470709,1.03044694347517,0.213023848732614,4.83723747179397,1.3165610148284e-06,1.05977918329761e-05
"LOC107278734",2.984272,2.939746,15.788929,7.474485,171.069307709894,2.04949904046947,0.42371711573286,4.83695126859501,1.31845735361752e-06,1.06053771139574e-05
"LOC107276056",2.750877,3.643304,16.096845,8.704531,133.857138949903,2.04467872262103,0.423505583383666,4.8279852801107,1.37921285436196e-06,1.10580740681678e-05
"LOC4332528",7.450217,7.497205,14.153914,15.522817,284.805336822272,1.07700924235234,0.223091732582506,4.82765197026759,1.38152256027929e-06,1.10725995251224e-05
"LOC4346833",0,0,0.880545,1.438906,22.1083211794223,7.90124618149971,1.63692618163424,4.82687995961518,1.38688658449787e-06,1.1107582648826e-05
"LOC107278600",6.766132,5.069808,13.734517,13.244681,251.955034419752,1.26914173163998,0.262964587565246,4.82628381026812,1.39104240186735e-06,1.11368547787961e-05
"LOC107276656",1.101761,1.592674,5.067969,4.141437,100.900860426773,1.85831573069197,0.385431847495961,4.82138604467925,1.42564154298718e-06,1.13892520392505e-05
"LOC4347423",115.312046,122.241521,198.974537,355.123274,3221.76838564817,1.31620672495937,0.273024202818628,4.82084266292587,1.42953074699553e-06,1.14131525603325e-05
"LOC4336539",5.979889,6.312559,13.419779,33.971896,415.149488026231,2.0427825847926,0.423741318080102,4.82082463435024,1.42965995954329e-06,1.14131525603325e-05
"LOC4338455",3.274442,2.099862,7.983539,9.152797,131.620696995903,1.76258308462621,0.365782529364003,4.81866394136119,1.44522745363027e-06,1.15332885773732e-05
"LOC4335381",9.432492,10.999477,22.036496,18.328779,354.042009996866,1.06565043236521,0.221177772753612,4.81807199294083,1.4495207242324e-06,1.15633994481015e-05
"LOC4332136",2.47492,2.306374,6.270027,5.612222,149.688939721701,1.393654000109,0.289400676309189,4.81565564352744,1.46717351661193e-06,1.16958296144973e-05
"LOC4345070",3.757805,3.906665,11.069718,9.397371,128.137726249671,1.51055111519367,0.31409630644025,4.8091973201252,1.51537564336164e-06,1.20541490800928e-05
"LOC4352211",6.284433,5.116442,12.90244,10.632913,362.969372054611,1.12825857680827,0.235126305150774,4.79852127172575,1.59841334537832e-06,1.26648338944392e-05
"LOC9267272",2.2038,2.548513,7.116741,6.274431,113.529840185485,1.5917028527821,0.331792865204981,4.79727872327437,1.60835728121936e-06,1.27300133262193e-05
"LOC4330180",3.056333,3.248071,9.485764,6.494929,214.962450638762,1.42572318785538,0.297359740786404,4.79460731329963,1.62993793906656e-06,1.28824778525655e-05
"LOC9270897",3.2216,3.11686,8.265412,9.806306,119.340075409659,1.59660040539945,0.333040896798298,4.79400704462554,1.63482529250787e-06,1.29165141180979e-05
"LOC9268754",2.370435,2.222168,5.365977,6.994599,154.57289943998,1.52178348332547,0.317778882868836,4.78881248995262,1.67771153179221e-06,1.32365367233273e-05
"LOC4335220",9.753688,7.546748,20.501616,17.673174,280.777643407552,1.22233754810722,0.255395343606786,4.78606043025265,1.70086864052249e-06,1.3395470239014e-05
"LOC4333879",7.629782,7.355014,15.289404,17.08985,218.023695486085,1.20025790429649,0.251108516956872,4.77983749353525,1.75436941093868e-06,1.37923957260961e-05
"LOC4351703",2.905213,1.511093,7.813691,7.82892,137.593098833118,1.91261747545554,0.400618220137823,4.77416497631472,1.80454411686174e-06,1.41718224479643e-05
"LOC4339697",0.620471,0.592399,2.810708,2.609807,56.3062872473501,2.24372534406166,0.470092886685551,4.77294042860619,1.81555505795457e-06,1.42532611594293e-05
"LOC4344537",3.025479,2.304081,6.822539,12.120319,173.029040178202,1.91528653334296,0.401311493109831,4.77256835706619,1.81891343539401e-06,1.42715470890153e-05
"LOC4332245",9.938182,9.2578,16.057795,20.24407,589.709946709276,1.00978329238813,0.211721440030593,4.76939554275757,1.84779527293583e-06,1.44756984859698e-05
"LOC107275673",9.993365,6.228168,18.270062,19.087422,572.644101593309,1.28833657330088,0.270162796751561,4.76874162094799,1.85380238752508e-06,1.45176430017066e-05
"LOC4324609",7.843051,8.245183,19.224088,17.761888,168.372579888563,1.28891528344578,0.270345449469642,4.76766036186054,1.86377633160703e-06,1.4590612387542e-05
"LOC4335629",4.254537,3.559592,11.400666,10.725911,115.630591782,1.58764922658773,0.333318919953916,4.76315363918505,1.90590615342347e-06,1.4909926639361e-05
"LOC9267746",0,0,4.445425,9.241938,22.2356825678206,7.91058832367406,1.66083268395421,4.76302543904668,1.90711787917715e-06,1.49141582158796e-05
"LOC4333795",3.263852,3.788447,10.470534,7.875595,164.793209245668,1.45759630494252,0.306652996182697,4.75324331764925,2.0017919798167e-06,1.55941979983408e-05
"LOC4324844",9.23147,11.277522,21.228887,17.969187,415.53822617609,1.02277739320192,0.215377419170571,4.74876798663799,2.04659565503959e-06,1.59320592431706e-05
"LOC4350523",9.079716,7.634938,17.843757,22.318376,214.401471170262,1.34988099951644,0.284418069456938,4.74611547041956,2.0736036448854e-06,1.61310111395161e-05
"LOC4329290",4.174513,3.772118,9.045007,8.160008,210.221650875487,1.19645833244897,0.252164463975625,4.74475393394298,2.08759947498731e-06,1.62285311634241e-05
"LOC4348778",16.957881,7.529529,44.786601,46.639875,185.668480599369,1.98395387234166,0.418209503586102,4.74392345302885,2.096180854413e-06,1.62838535765773e-05
"LOC4330136",5.56759,4.01677,13.074,10.333907,250.571050601999,1.37071160609199,0.288972059170663,4.74340533138694,2.10155176937783e-06,1.63198744284238e-05
"LOC4332163",1.301116,1.045678,4.587308,4.82686,64.6766846103738,2.09072709834283,0.441795629615276,4.73233992867578,2.21946316541854e-06,1.71576232812066e-05
"LOC4324204",3.556832,3.945352,7.478825,16.346703,524.954073783939,1.76274494658909,0.372638684183594,4.73044002517088,2.24033707352163e-06,1.73069541888834e-05
"LOC4341565",8.285127,12.052285,26.587084,28.865642,151.569882422096,1.54141182421135,0.32588712858435,4.72989476726872,2.24636245799709e-06,1.73474736118963e-05
"LOC9272209",0.153131,0.136754,1.351795,2.323831,31.7554294478525,3.70901145515184,0.784321133421295,4.72894493990328,2.25689572886139e-06,1.74167173688911e-05
"LOC9266975",3.540517,2.578886,7.885509,6.005224,385.279002609586,1.26553325807045,0.267622722702591,4.72879599045422,2.25855182479991e-06,1.74234499378128e-05
"LOC9267755",7.405418,6.603175,13.956964,12.593032,341.602545269501,1.00524162054682,0.212648214171304,4.72725164640708,2.27579154385173e-06,1.75442695542495e-05
"LOC4327313",9.610375,11.082878,18.952391,34.02865,710.529634922599,1.45148179036569,0.307131692949744,4.72592644681315,2.29068559444445e-06,1.76529680489717e-05
"LOC107275962",0,0,0.960437,1.048503,19.5716531397726,7.72256957116291,1.63485892702392,4.7236917164596,2.31601418418778e-06,1.78234487217193e-05
"LOC4340844",1.756844,1.774423,5.115209,4.620963,111.848940273229,1.55003042663265,0.328182849935264,4.7230695538734,2.32311353545384e-06,1.78718973127146e-05
"LOC9269739",5.067001,3.272146,21.972279,10.077339,268.838007186508,2.0180545051203,0.427556230334052,4.71997450146753,2.35874209011682e-06,1.81397139016144e-05
"LOC4336385",11.19166,8.892086,21.049667,26.617009,242.835704841391,1.33687262115371,0.283466720045237,4.7161537020655,2.40344896861993e-06,1.84579899548625e-05
"LOC4325452",9.399399,7.977124,29.540942,21.822524,125.476230596456,1.64388604187144,0.349169454104222,4.70798926581007,2.50172271754251e-06,1.91399866411296e-05
"LOC4327500",3.801701,3.924069,7.69216,9.016102,219.774486421151,1.20686061408467,0.256462602335602,4.70579571092943,2.52877654413663e-06,1.93270157806083e-05
"LOC4348526",82.864937,89.042626,225.433748,132.470923,3913.56989488739,1.14130283350073,0.242596017041535,4.70454069039942,2.54438118912115e-06,1.94329189205532e-05
"LOC4342533",32.019638,36.270925,105.93707,58.314941,926.826154722547,1.34808517082371,0.286561250706362,4.70435262095183,2.5467275512212e-06,1.94441599060099e-05
"LOC4339415",16.166243,13.739148,28.816639,30.414521,303.903472383937,1.07441265026927,0.228472559447774,4.70258946136095,2.56882604486968e-06,1.9599419854354e-05
"LOC9266033",0.59008,0.594747,2.335408,3.107911,58.9362736002461,2.28210002211576,0.486009532344844,4.69558695918029,2.65842241547127e-06,2.02413375216345e-05
"LOC4337586",18.765654,19.368631,33.665924,67.156503,1186.17367044941,1.49914224677256,0.319383543421214,4.69386190256972,2.68095050470333e-06,2.03849427397637e-05
"LOC4331867",11.316266,11.325619,26.918573,17.984134,876.968592310381,1.07037239782537,0.228120811904012,4.692129529487,2.70375846547488e-06,2.05513374232147e-05
"LOC4328871",11.159754,8.835345,24.588312,18.57803,375.444958441398,1.19047585098114,0.253739060144502,4.69173272062716,2.70900889520421e-06,2.05842087378931e-05
"LOC4325799",4.418219,4.827002,10.197075,11.732479,164.723058044591,1.34166294816072,0.286099166517677,4.68950316944676,2.73869192523018e-06,2.07884389121347e-05
"LOC9266252",5.211902,5.012508,11.529589,13.272451,155.061782574495,1.37114498239892,0.292457990141583,4.68834851027708,2.75418685431382e-06,2.08917899460796e-05
"LOC4346241",6.851863,4.915958,21.558525,14.374852,161.917172191689,1.68817965735561,0.360136941656908,4.68760480274165,2.76421153081832e-06,2.09535339122686e-05
"LOC4324006",7.76722,9.677111,16.818136,17.279821,319.686037717308,1.06009340783269,0.22625962580444,4.68529638932994,2.79555088779268e-06,2.11766551578517e-05
"LOC9271337",10.664717,8.052872,22.91456,19.68107,241.700240843052,1.26754072011772,0.270702895451438,4.68240547632082,2.83527939868588e-06,2.14337867633401e-05
"LOC9266197",1.779833,1.714155,7.566176,5.160575,84.9964882684926,1.95809407134215,0.418340261141743,4.68062544589441,2.86001043332596e-06,2.15913792747491e-05
"LOC4339091",1.773509,1.392625,6.699164,5.76769,66.6880265974875,2.07336558114343,0.443139204472137,4.67881324924343,2.88540093636252e-06,2.17682792732093e-05
"LOC4325457",7.43973,5.931494,14.782628,16.047244,200.401457140975,1.29098357469722,0.276097715055731,4.6758212918808,2.92779491662313e-06,2.20506993161525e-05
"LOC4338673",8.792829,7.028663,14.927914,19.165446,384.442350163419,1.19789655694731,0.256225059447784,4.67517330088248,2.93705491257809e-06,2.21129501765488e-05
"LOC107276420",0,0,1.287527,0.699801,20.1129600616153,7.75627002034641,1.65971060451563,4.67326653167345,2.96446652533936e-06,2.22891390794285e-05
"LOC4334259",6.248635,5.723248,12.795103,11.071651,276.695967716055,1.07560070344542,0.230289777329267,4.67064025124976,3.00262391741425e-06,2.25607764636265e-05
"LOC4338890",2.644732,2.330368,7.890042,8.699249,80.4188989507469,1.83833495996738,0.394071814878992,4.66497448068414,3.0865534135747e-06,2.31366628604202e-05
"LOC9271679",3.674274,2.963524,6.9888,6.380899,309.739802290909,1.09358238171207,0.234519939915018,4.66306780612493,3.11530049918402e-06,2.33364137460776e-05
"LOC4348003",2.568223,1.917519,7.470696,5.593776,139.73204694889,1.61669284801235,0.346770707259876,4.66213787429505,3.12941416215352e-06,2.34342421917006e-05
"LOC4351588",4.347675,2.92818,8.544517,16.767518,275.112623251743,1.89217772071905,0.405901345027204,4.66166900873964,3.13655341646232e-06,2.34797953226285e-05
"LOC4324016",7.137172,4.868016,13.28198,18.936671,280.258161187676,1.51455641794558,0.324937134349113,4.66107519837463,3.14561758669309e-06,2.3531802087802e-05
"LOC4324182",1.834384,1.293813,6.171722,4.767911,92.4205304447032,1.87408351320888,0.402266554147335,4.65881016924532,3.18042318848121e-06,2.37841738141617e-05
"LOC4344570",14.570686,10.903789,28.686075,25.678151,307.623918645277,1.17472837194143,0.252344167330096,4.65526262948944,3.2356799314585e-06,2.41486646244098e-05
"LOC4345996",18.752407,13.447274,30.789606,30.730438,792.684145059181,1.01970570308695,0.219057780952304,4.65496225997546,3.24040055783414e-06,2.41757804034652e-05
"LOC9268074",7.409308,9.133328,15.980171,22.940174,325.626345307851,1.33008716489857,0.286087197691099,4.64923693067428,3.33165321789576e-06,2.48066463474469e-05
"LOC4351508",1.360648,1.074881,3.993542,3.849716,88.5978246021124,1.77235317485639,0.381451866707286,4.64633504131318,3.3788408193417e-06,2.51495707855454e-05
"LOC4333407",11.856659,9.641037,21.391808,22.910138,279.75801491734,1.12997424344522,0.243335312656683,4.64369199483793,3.42237655553937e-06,2.54565734223174e-05
"LOC4349212",0.712144,0.551688,1.743361,2.297019,109.967049806186,1.76304683055053,0.379743681429485,4.64272854761881,3.43837964213842e-06,2.55499647672672e-05
"LOC4346234",3.245838,6.304286,13.191328,12.664352,363.707100509996,1.53436842356859,0.330525842888877,4.64220410167579,3.44712094924319e-06,2.56063615317487e-05
"LOC4339029",19.495148,18.822471,40.63837,42.618525,187.822274395621,1.20463639734257,0.259639129151188,4.63965659290558,3.48988609603739e-06,2.58980766265685e-05
"LOC4351744",0.865393,1.595045,5.872337,3.963904,102.60110067969,2.0807917499774,0.449791045214002,4.62612978208002,3.72561896971299e-06,2.7555451281979e-05
"LOC9269491",0.829531,0.231545,2.949236,6.043326,73.8691905029067,3.16615922241932,0.684437503802442,4.62592889026315,3.72923239729176e-06,2.75730042863278e-05
"LOC4348273",1.526184,1.045156,6.776341,5.091855,61.2222810464077,2.26689877255347,0.490518946760391,4.62142958498361,3.81104690228435e-06,2.81218074273109e-05
"LOC4335303",3.433184,3.380581,7.006709,8.100762,190.054209728115,1.23829928636075,0.269040544910624,4.60264933960832,4.1715024409285e-06,3.05887248579034e-05
"LOC4332782",0.98223,0.43408,3.539019,6.812387,59.9395499201559,2.93050582947453,0.636939336147979,4.60091827142811,4.20632457744403e-06,3.07946293958665e-05
"LOC4324964",31.978119,24.537988,60.710547,48.828937,619.877657754482,1.03868724777384,0.225821290289997,4.59959841005233,4.23306186104095e-06,3.09788230271637e-05
"LOC4332692",4.407825,4.482929,8.16828,9.09934,273.398983993462,1.049081096036,0.22827467274353,4.59569641882548,4.31306277835848e-06,3.15435278786987e-05
"LOC4339324",19.786034,18.70377,43.928426,32.90536,371.641842898694,1.08030580081722,0.235117539530487,4.59474781411253,4.33272941665089e-06,3.16769395331796e-05
"LOC107276704",0.424823,0.514438,1.6721,1.943286,64.6549898502806,2.04536765887294,0.445351813076415,4.5927008688791,4.37546020092947e-06,3.19683229205603e-05
"LOC4327823",21.44452,21.33578,34.57195,49.519392,812.535286657437,1.06824607836375,0.232697795623497,4.59070132358351,4.41759116146371e-06,3.22443546594953e-05
"LOC4332494",5.784024,4.179829,11.422036,10.757668,258.186385134467,1.23889141464665,0.270259828799305,4.58407533280373,4.55999827433833e-06,3.31531856224212e-05
"LOC4332595",1.462462,1.842726,6.241248,7.413398,61.1223139803548,2.13193691071708,0.465330782540442,4.58155142687513,4.61539070480893e-06,3.35230256582871e-05
"LOC107275846",2.005277,1.656501,9.885579,6.710551,59.1370862235387,2.28571367777441,0.499058086807694,4.58005538472555,4.64852815941109e-06,3.37526866649858e-05
"LOC9269723",7.130156,9.513575,19.002818,16.820967,249.912955090873,1.19503299054016,0.261046535926667,4.57785423697738,4.69769840048568e-06,3.40862938047754e-05
"LOC112937664",0,0,1.05769,1.160941,17.6505744867816,7.57343489230361,1.65438560934157,4.57779301847154,4.69907302260769e-06,3.40862938047754e-05
"LOC4336665",1.747327,1.917687,4.732642,5.235894,109.201206959084,1.53866238525447,0.336190967630632,4.57675111291205,4.72252750518764e-06,3.42340899976644e-05
"LOC107277449",2.129915,0.991199,5.784037,7.586721,103.518445984379,2.18861014733292,0.47850125058507,4.57388595046904,4.78760515946433e-06,3.4671819638114e-05
"LOC107278403",12.70854,14.022728,28.11113,22.933004,339.655955522839,1.01680457870333,0.2223097827426,4.57381841752162,4.78914937744111e-06,3.4671819638114e-05
"LOC4334127",4.072171,2.806133,9.576982,8.672427,158.432566338179,1.48108081006945,0.323914055849003,4.57244995493456,4.82054380864523e-06,3.48763913106441e-05
"LOC4326683",3.049895,4.562801,8.811276,14.011295,207.977402813447,1.68257536620903,0.368828104945342,4.56194998062412,5.06807224483836e-06,3.6536462457682e-05
"LOC4338704",4.952864,3.848482,8.638575,11.480524,306.835882762428,1.28329877372017,0.281312255039605,4.56183031748651,5.07096214998615e-06,3.65454461849731e-05
"LOC4349995",6.957196,7.243972,16.332994,13.155701,236.824552927989,1.14051912036727,0.250203718225328,4.55836199580432,5.15541230337798e-06,3.70819416826278e-05
"LOC4327533",26.505915,17.940204,60.00056,40.296236,965.173162126065,1.25433666530369,0.275254842205443,4.55700126927283,5.18891106830824e-06,3.72987584163262e-05
"LOC4349727",1.297508,1.291311,4.269866,4.035995,77.9998497870002,1.77626276879474,0.389860856395932,4.55614545459988,5.21008642271028e-06,3.74146806964204e-05
"LOC4349270",11.92411,9.814833,20.000265,21.012548,372.190634227193,1.00350271822467,0.220285281615697,4.55546875789617,5.22688842865422e-06,3.75232193846526e-05
"LOC4339856",4.088759,3.984509,11.214147,8.335203,172.515469308192,1.35895192366502,0.299041520553146,4.54435866013298,5.51027659031791e-06,3.94684212089362e-05
"LOC4327853",5.904905,5.905078,13.466645,11.297754,213.450520105144,1.15083968429153,0.253303374003294,4.54332552347512,5.53736400115106e-06,3.96496662923e-05
"LOC4344526",1.885017,1.70164,4.358071,4.240937,140.43724310951,1.3427504885172,0.295762355560585,4.53996414104887,5.62637962291403e-06,4.02611194580778e-05
"LOC4345885",1.637241,1.226929,6.953374,4.142956,95.4130911713379,2.02414706855494,0.446295351232734,4.53544286975866,5.74827371295707e-06,4.11069055838451e-05
"LOC4327143",5.835714,4.424458,11.161971,11.138034,238.100496779373,1.20215310506529,0.265068158140918,4.53526034019593,5.75324743772939e-06,4.11292444639992e-05
"LOC107277525",0.983011,1.213388,3.456611,3.479426,83.4319095498239,1.74275190940722,0.384360779304885,4.53415645727168,5.78341490084198e-06,4.13316179654194e-05
"LOC4350224",0.523004,0.414968,3.715022,4.175272,30.2620534484105,3.17827908402222,0.70214479811366,4.52652941752298,5.99602559299423e-06,4.27685713856403e-05
"LOC9270697",7.173779,4.991279,14.375604,14.397289,216.472685518094,1.32475676009645,0.292788892126354,4.52461413571916,6.05057937266417e-06,4.31161958950136e-05
"LOC9271125",12.001611,10.165957,19.17973,25.930566,500.972744510214,1.11550428191334,0.246569082116819,4.52410445112026,6.06517676243606e-06,4.31925288146191e-05
"LOC4343555",2.474373,1.93823,5.288496,7.674861,142.861278685623,1.64946279309087,0.365179170787056,4.51685891486047,6.27636925072934e-06,4.45965220682216e-05
"LOC9270643",1.932077,1.223118,9.411203,5.389862,74.8619196846931,2.31550352450715,0.513358551990962,4.51049956317454,6.46751345698674e-06,4.58082913950896e-05
"LOC4349148",6.195184,4.937493,12.738443,34.451257,236.321498187795,2.18711119637802,0.484929217115032,4.51016585346147,6.47769610339402e-06,4.58658017410061e-05
"LOC4332224",3.419155,5.554367,13.006383,9.823365,265.354168605912,1.44014895680942,0.319596953022646,4.50614107296377,6.6017205626718e-06,4.66548166782842e-05
"LOC4331231",3.201091,4.231263,14.095826,8.085323,194.001792978915,1.65958711327329,0.368858806155484,4.49924764050158,6.81943804586767e-06,4.80407370322484e-05
"LOC4337194",1.959254,1.869035,6.630648,5.39424,83.3660666962218,1.74637247514513,0.388211475139844,4.49850812502655,6.84319816411001e-06,4.81623376963146e-05
"LOC4351680",5.16125,3.438616,13.410332,10.144618,177.382717612041,1.53423089804848,0.341162520160197,4.4970675481236,6.88971046519719e-06,4.84436852538675e-05
"LOC107275662",1.297569,1.709564,8.175343,3.936225,118.850930934684,2.09340492803977,0.465571041082654,4.49642426894015,6.91057772040052e-06,4.857504725187e-05
"LOC4344021",7.709785,6.456539,13.198408,14.458745,304.325896309161,1.05108134018846,0.234154957022103,4.4888280545316,7.16160721284897e-06,5.02125553968058e-05
"LOC9267864",3.687912,3.290019,7.144217,11.679696,228.703710322244,1.52593300140508,0.34016078939032,4.48591680463834,7.2601068444265e-06,5.08230338388332e-05
"LOC4348614",0.771536,0.645184,2.817026,2.255163,70.2587601501746,1.93265641399318,0.43119014831741,4.4821441805542,7.38967883126469e-06,5.16001034722073e-05
"LOC9266618",1.196202,1.426615,5.370453,4.891901,58.4366233538133,2.05085175695132,0.457781111043402,4.47998335334741,7.46488609285892e-06,5.20598533571306e-05
"LOC4352164",2.51784,3.24619,10.521985,7.909714,92.8698271735469,1.75117373584799,0.391214023320155,4.47625502017063,7.59637411744908e-06,5.29104591958789e-05
"LOC4335583",16.596134,13.680322,29.179409,30.066768,288.806141776474,1.05613329970281,0.235953388967768,4.4760251349773,7.60455360086144e-06,5.29508425330261e-05
"LOC4327943",6.088988,6.844899,11.969768,14.239343,258.159812618041,1.11186423127818,0.24855704403493,4.47327588560284,7.70302877932828e-06,5.36029542569032e-05
"LOC4332630",0.346033,0.50669,1.451868,1.740555,69.6642684009851,2.00328322270218,0.448038656236983,4.47122853087608,7.77715365644674e-06,5.4067997887361e-05
"LOC112936136",5.776675,6.800188,15.516725,19.903875,115.308522195157,1.59069548468323,0.35583938960392,4.47026251493354,7.81236478684372e-06,5.42958131622059e-05
"LOC9266508",6.108304,5.860589,14.301773,10.690231,272.302491154576,1.14293523551879,0.255729327984393,4.469316227932,7.84700454248026e-06,5.45195162478012e-05
"LOC4333175",0,0,0.516808,0.661483,16.5042939629969,7.47784912492445,1.67394567809326,4.46719939767833,7.92502558856414e-06,5.50100199533395e-05
"LOC4328950",0,0,0.528951,0.535388,16.3026360956828,7.4580396229324,1.66956107048453,4.46706607789314,7.9299641650754e-06,5.502712025035e-05
"LOC4324798",9.518315,7.487103,22.510808,16.276096,269.674932987182,1.27018946281547,0.284441633571111,4.4655539587102,7.98618405008224e-06,5.53826668700806e-05
"LOC4332242",1.666887,1.446816,5.127122,3.968308,102.761678337247,1.62526996251241,0.364062962007334,4.46425517594857,8.03477618219564e-06,5.5684906128041e-05
"LOC4326041",9.760857,6.374716,23.115971,18.439879,208.132635128944,1.44194370917118,0.323223736637603,4.4611318592232,8.15279046620153e-06,5.64324378689473e-05
"LOC4349475",8.227326,8.824958,19.089979,14.685319,307.344861115356,1.06966259011314,0.239807234808017,4.46051008831941,8.17648096453997e-06,5.65788052550941e-05
"LOC4324733",2.791772,2.262811,5.452127,7.592537,180.471787520241,1.46132800445528,0.327749718403235,4.45867051106781,8.24695785341174e-06,5.70309841228315e-05
"LOC4341217",7.693373,5.434692,19.164537,16.394924,133.498731553766,1.51712161595292,0.340363856127892,4.45735229707487,8.29781728160694e-06,5.73648543600644e-05
"LOC4339200",8.52456,9.618936,16.115171,28.190937,504.563825479398,1.38532768741736,0.311217752381803,4.45131319410672,8.53467585298753e-06,5.89290211923825e-05
"LOC4342442",7.399579,12.391521,28.171877,19.713043,510.501609660402,1.36132578870199,0.306572815833648,4.44046477180373,8.97647990401219e-06,6.18642522336959e-05
"LOC4328113",0.076207,0.114092,1.173441,1.129344,24.4903250835584,3.68285165480363,0.83010986936697,4.43658338577774,9.13979399053887e-06,6.29702633379767e-05
"LOC4338206",6.584992,7.629938,14.507412,26.150801,234.8594204095,1.61744547710424,0.36479964166172,4.43379129907178,9.25902598498488e-06,6.37719717237202e-05
"LOC4341370",0,0,1.237578,0.464685,18.2767936722564,7.61670365409715,1.7221755407656,4.42272200121429,9.74651172993455e-06,6.68809244727268e-05
"LOC4325332",4.897044,5.070521,10.161231,9.007644,241.950431288574,1.03363494651797,0.233835671861106,4.42034758123616,9.85422704722019e-06,6.75366923368824e-05
"LOC4340441",3.265504,5.077405,14.264612,13.52539,81.5907493768703,1.84595585307725,0.417813904909086,4.41812929485658,9.95588602077102e-06,6.81913782809002e-05
"LOC4328633",0.960332,0.797214,2.470221,2.462162,97.8306968589674,1.57425590668093,0.356447161394155,4.41651968982896,1.00302768144198e-05,6.86797488189084e-05
"LOC4326886",6.455465,5.831388,15.056941,12.12681,188.884563503694,1.22455585842275,0.277360605108444,4.41503168030647,1.00995198656988e-05,6.91113035315731e-05
"LOC107280844",0,0,2.597088,8.062989,19.0197304332135,7.68629144300712,1.74213793175402,4.41198788161877,1.02425847622179e-05,6.99826020339245e-05
"LOC4341436",2.185902,2.432982,8.26403,5.324051,123.088479239934,1.64489326471983,0.373033960083561,4.40950004753284,1.03609535760384e-05,7.07261531642805e-05
"LOC9272220",17.597635,12.276148,33.624728,33.543124,240.642033465787,1.24889562257454,0.283241409248756,4.40929744660924,1.0370650448948e-05,7.07706173822779e-05
"LOC4332665",4.168481,4.629946,9.070463,10.901075,169.271193208184,1.27984378557347,0.290341370985233,4.40806551691376,1.04297998204854e-05,7.1130594910691e-05
"LOC4330634",3.133645,5.112248,11.046333,10.071642,185.87927627038,1.44981659555824,0.328976555379409,4.4070514200812,1.04787318686995e-05,7.13767296681358e-05
"LOC4343297",2.614695,2.201713,6.136542,5.709623,129.370916169624,1.37976691425235,0.313111239620465,4.40663489411884,1.04988934635176e-05,7.14921587670404e-05
"LOC4344198",2.483092,2.055615,6.211435,8.879997,91.4533257418185,1.83392579843394,0.416337760699125,4.40489903042753,1.05833160812408e-05,7.20317705164664e-05
"LOC4333028",14.527893,11.180733,22.350387,27.594799,559.756709437169,1.04504104598969,0.237452940880725,4.40104486435748,1.07730844581994e-05,7.32694973261389e-05
"LOC4333773",39.777219,29.102159,74.857682,65.115062,355.056440415448,1.10528156114261,0.251409245175321,4.39634413751107,1.10089345944434e-05,7.47135661899452e-05
"LOC4342096",0.713091,1.371272,8.75677,4.361208,57.3811956011131,2.70071632661546,0.615012979268159,4.39131598463045,1.12666664905838e-05,7.63927404956236e-05
"LOC9267758",0.320435,0.341542,1.801813,1.27966,50.555790451931,2.28796778912972,0.521702694105511,4.38557786835387,1.15678265922513e-05,7.8339168024832e-05
"LOC4346099",3.173539,3.026169,7.049033,7.318903,136.324825800585,1.30772177813421,0.29819251504405,4.38549498112328,1.15722326487949e-05,7.83451426554983e-05
"LOC4350540",4.634266,4.701044,9.601766,8.302976,252.651963367253,1.02069303921111,0.23275053722391,4.38535202275036,1.1579835685893e-05,7.83727509298203e-05
"LOC9272089",2.091427,2.683586,6.169832,5.067932,163.643521674829,1.31888585315929,0.300849458917582,4.38387311017434,1.16587698594484e-05,7.88589687511761e-05
"LOC4324611",0,0.079597,3.798847,4.411683,28.6547753313159,6.81511140254106,1.55720625489103,4.3764988620714,1.20600820760581e-05,8.14050348738719e-05
"LOC4343208",6.104148,3.736528,13.241245,11.38819,234.878422096324,1.40456681805248,0.320980566275409,4.37586248398395,1.20953254823058e-05,8.15580064511287e-05
"LOC4352280",5.912592,6.075018,12.678534,11.21652,209.97060465247,1.08435345953505,0.247806257706024,4.37581144872229,1.20981561316881e-05,8.15580064511287e-05
"LOC107278744",0.739216,0.946953,3.028685,3.481443,58.3521407192417,2.04889939475401,0.469026180578608,4.36841157187944,1.25153472210302e-05,8.41153914042217e-05
"LOC4344048",1.458845,0.208482,22.292926,45.231293,458.485300784423,5.41330862785267,1.24036567746081,4.36428444145149,1.27539540004283e-05,8.56155372257014e-05
"LOC4333050",1.573886,1.728969,4.938775,4.000071,104.636384833093,1.52290295020796,0.349088064468141,4.36251795812098,1.28574028503558e-05,8.62578870162826e-05
"LOC4345876",18.4104,17.908994,29.203858,45.595609,750.569480108659,1.13501429736543,0.261152278854961,4.34617803199717,1.38530145637122e-05,9.25462959119632e-05
"LOC4326899",1.847268,1.904934,4.736547,4.476294,115.582969518238,1.38542710242933,0.318989770018159,4.34317094980966,1.40440765594336e-05,9.37382029858561e-05
