"","MH63_germfree2","MH63_germfree3","MH63_microbiota1","MH63_microbiota3","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC4325146",38.450898,34.126438,49.61623,55.238564,953.287707283563,0.619669033094107,0.171479076847278,3.6136713847952,0.000301891643777961,0.00150323783115687
"LOC4324512",97.878671,86.113884,145.087636,120.860676,1253.58977571016,0.615594412244072,0.17035727535233,3.61354929497969,0.000302033900176951,0.00150360942736994
"LOC4326355",1.218681,1.548892,0.053341,0,14.9640025212414,-5.88368512362066,1.62827099346194,-3.61345571298982,0.000302142982374796,0.00150381574370693
"LOC4346808",3.371291,3.455307,1.348634,1.270196,87.8849312033647,-1.29798326280656,0.359342070936718,-3.61211048687685,0.000303715104036833,0.00151130212803288
"LOC4343506",16.210459,15.097699,9.308451,9.199539,446.989622765904,-0.670176575768271,0.185542929863584,-3.61197581746176,0.00030387290887483,0.00151162719600404
"LOC4331405",73.340775,65.84806,46.45296,33.94686,1369.71547949951,-0.708946472331539,0.196278655402093,-3.61193870458916,0.000303916411016869,0.00151162719600404
"LOC112938956",0,0.277071,3.343516,3.611445,15.0458202968281,4.83354503216866,1.33829097293229,3.61172953410724,0.000304161700902532,0.00151250885622143
"LOC9268009",5.719188,7.135315,12.343648,14.217195,136.215685002027,1.14454286636446,0.317016014236025,3.6103629311052,0.000305768855872276,0.00152016077205016
"LOC9267167",435.780925,476.105482,323.744991,324.084476,7725.98969958585,-0.404419235974642,0.112035022909054,-3.60975724798964,0.00030648369257076,0.00152337400780812
"LOC4327957",1.877249,1.084629,4.347493,3.662798,98.1143179145542,1.51317386625171,0.419258439094257,3.60916734203536,0.000307181412793815,0.00152650074891482
"LOC4339649",1.451901,1.772678,5.997491,4.039284,60.312752668805,1.73551877760862,0.480910961868802,3.60881517623233,0.00030759865093062,0.00152823258237776
"LOC4343992",32.83372,26.171861,43.264153,47.170063,839.919493969312,0.704340461516686,0.195185646238881,3.60856689561417,0.000307893127103307,0.00152935386391596
"LOC4327517",11.00361,12.810788,1.452977,2.663452,31.1656598560771,-2.39547680359656,0.66387768601113,-3.60831046753452,0.000308197543756883,0.00153052400945874
"LOC4334675",21.128838,18.999946,11.427726,11.024178,339.913013223224,-0.75216481925673,0.208497734797299,-3.60754432170682,0.000309108747668584,0.0015347062945323
"LOC4331047",6.774625,7.391854,3.282893,3.214658,144.117978013366,-1.03404379592013,0.286680686821298,-3.60695311353396,0.000309813615730869,0.0015378624957679
"LOC4331832",0.217763,0.483058,2.560437,18.070384,97.9574197779916,4.95425776736448,1.37370774167332,3.60648602105837,0.000310371570709436,0.00154028819901404
"LOC4330843",1.087705,1.903377,3.727033,5.283459,81.0490516065323,1.70379511326361,0.472488497716519,3.60600336621494,0.000310949103624177,0.00154280995779432
"LOC107278934",5.096989,5.685865,0.302533,1.470075,64.2852636758453,-2.44886024071996,0.679118901866383,-3.60593739033018,0.000311028126868162,0.00154285772973223
"LOC4325804",86.22169,87.463391,108.643252,126.904326,3121.04544173846,0.529665933755825,0.146924754857756,3.605014922561,0.000312134992595524,0.0015478896329988
"LOC4326076",12.760348,9.501646,20.214775,19.099241,305.563446261781,0.904107647597944,0.250794358837734,3.60497601217143,0.000312181761991932,0.0015478896329988
"LOC4340577",143.977712,144.36054,178.722981,181.442975,3550.21392863072,0.409569264215394,0.113623883574234,3.60460539924961,0.000312627559200605,0.0015497544088533
"LOC9268444",0.746372,0.460105,4.06189,3.133481,25.5761526047969,2.65266955023726,0.736174210004007,3.60331768512079,0.000314181142407363,0.00155710863556462
"LOC9267484",6.620016,6.863271,14.318715,18.201512,90.7571029868967,1.36312912862968,0.378434005286692,3.60202600608529,0.000315746768018317,0.00156451925414558
"LOC4325653",79.336542,79.626147,55.653289,55.445141,2236.44678875263,-0.428800819042105,0.119073682073216,-3.60113848481183,0.000316826749825783,0.00156952075064096
"LOC4330824",6.007146,8.822456,12.261829,12.770137,573.949679028818,0.848293660733295,0.235671147730427,3.59948033054779,0.000318853749031999,0.00157921038142759
"LOC4331532",26.578464,24.841953,36.836368,35.56529,690.194176466696,0.580592593766123,0.161332153174446,3.59874074908266,0.000319761754407183,0.00158319613384926
"LOC4352660",8.422309,8.317897,3.455948,3.785525,124.208231841818,-1.11648245334931,0.310245281436533,-3.59870889310433,0.000319800919224442,0.00158319613384926
"LOC4350199",2.30276,1.285475,4.321542,4.950573,121.752835574191,1.45017728609517,0.403017000397274,3.59830301120214,0.000320300317387977,0.00158531544000153
"LOC4325915",8.614482,9.754452,32.080293,110.93526,579.815574349112,3.06015319843927,0.850473997588006,3.59817373266913,0.000320459535254078,0.00158575046679366
"LOC107277065",3.56531,2.782592,9.021665,12.348727,50.9862631398728,1.86076754637191,0.517224861427329,3.59759881077052,0.000321168499773247,0.00158890504126805
"LOC4337889",14.49849,15.584181,8.499671,6.707933,234.794334704248,-0.901999704142495,0.250782720948301,-3.59673784833223,0.000322232940900571,0.00159381645718407
"LOC4339821",18.592153,20.110285,11.471345,12.603676,762.563698168752,-0.594352823780504,0.16526859227741,-3.59628417953037,0.000322795156672786,0.00159624215264814
"LOC4348352",31.859987,32.504571,20.622662,22.479225,1864.40202495896,-0.488363583898565,0.135818015111409,-3.59572022531747,0.00032349532531952,0.00159934880316408
"LOC4326763",3.800371,3.351904,10.067935,7.851287,83.6153066228264,1.40749395553199,0.391575023585213,3.5944426246729,0.000325086771791683,0.00160685953695965
"LOC4343853",5.966346,8.15603,1.266128,2.803855,119.611731183603,-1.68809062596696,0.469769216811899,-3.59344666605282,0.000326332469515312,0.00161265832290152
"LOC4347586",2.393607,2.67693,0.921983,0.961086,83.824990476432,-1.33415986349095,0.371305191336217,-3.59316242977834,0.000326688797290499,0.00161388143052492
"LOC4331617",237.090548,266.932073,178.07936,175.08512,7321.54732759329,-0.424367991932287,0.118105268925004,-3.59313344607648,0.000326725152646637,0.00161388143052492
"LOC4331914",150.140965,143.784334,190.551601,186.004302,2119.82098553634,0.445079633240123,0.123871967585595,3.59306178722458,0.000326815053315152,0.00161396692144731
"LOC4351297",0.60285,0.891516,2.150465,2.135185,61.9999352518372,1.62274573529748,0.451656588217734,3.59287515698805,0.000327049301702647,0.00161476507323006
"LOC4336125",26.943935,28.388164,16.445228,18.796369,1278.61998696485,-0.559813841130309,0.15582088427086,-3.59267529349402,0.000327300334008724,0.00161564572069626
"LOC4333213",332.175168,339.814482,247.014208,213.509205,3674.54067534286,-0.459002289418368,0.127768371122357,-3.59245629717551,0.000327575604542261,0.00161639621385626
"LOC9266402",8.440503,11.905978,2.992413,1.715092,47.45613815839,-2.0322147541028,0.565692261687187,-3.59243866628419,0.000327597775362583,0.00161639621385626
"LOC4330805",36.574503,35.042822,20.925906,21.762472,460.085975473404,-0.658207029508602,0.183225880839999,-3.5923256392113,0.000327739940104585,0.00161673887027851
"LOC4328121",2043.787981,1844.539035,2597.69511,2381.651748,30473.2055400802,0.443320157251546,0.123415070141566,3.59210716116779,0.000328014904093375,0.00161773632713132
"LOC4333628",7.585064,4.788862,13.793994,12.23621,206.269594512059,1.15499115325126,0.321566399785611,3.59176566339424,0.000328445126176866,0.00161949888895326
"LOC4346741",26.374008,27.026883,17.999054,16.47436,815.126757605442,-0.543762696778369,0.15141299151388,-3.59125522414979,0.00032908916695252,0.00162231473367082
"LOC4343486",7.940338,6.877316,2.881912,3.842531,203.582276020051,-1.04499414813372,0.291005614595771,-3.59097589778568,0.000329442103871397,0.00162352226791089
"LOC4336751",8.363443,9.909638,3.220967,3.63076,92.4958206798368,-1.30818389438152,0.364300652203381,-3.59094579290291,0.000329480163397379,0.00162352226791089
"LOC4350610",55.430377,57.033536,40.04162,33.502728,1712.92551539707,-0.527042857148593,0.146804088151547,-3.59011021957728,0.000330538164545124,0.00162837469805711
"LOC4339442",22.95126,25.30415,41.712646,39.362293,235.610343528424,0.838276263565174,0.233534720789201,3.58951448732045,0.000331294419883435,0.0016316415416478
"LOC4328717",24.886941,27.617251,16.863545,13.479726,553.805303478839,-0.706334925501165,0.196779601889859,-3.58947227617887,0.000331348066412082,0.0016316415416478
"LOC4331988",4.213742,3.014158,0.552724,0.31691,20.7797615284348,-3.04795571909968,0.849194347071991,-3.58923222888728,0.000331653299317857,0.00163278295033966
"LOC112937841",3.727809,6.023459,0.658456,0.477056,21.8215776403974,-2.96804449619281,0.826984970052394,-3.58899448439161,0.000331955863419207,0.0016339107176
"LOC4324358",30.346114,30.194922,44.949353,41.613611,564.08181510259,0.604055054099497,0.168355839595896,3.58796615281899,0.00033326754059819,0.00164000381366082
"LOC4332308",2.668408,1.355975,5.153778,5.29786,140.246234902946,1.46482562415083,0.408332935080798,3.5873315579136,0.00033407940945594,0.00164363520921308
"LOC4337446",28.082942,26.644711,39.807469,35.274291,1066.22278039811,0.541663225345835,0.151029590281117,3.58647086532921,0.000335183493706075,0.00164850947000449
"LOC4329659",19.145897,21.1612,13.078451,11.136412,587.355725792722,-0.649280951600994,0.181037543141298,-3.58644367535543,0.000335218428187394,0.00164850947000449
"LOC4347235",112.359423,114.58781,162.321738,144.621841,1075.68063681348,0.521774251655646,0.145512281375075,3.58577466262599,0.000336079069435801,0.00165237637124417
"LOC4327314",7.107918,6.096518,11.084737,10.373195,323.399988638623,0.785115371716472,0.218976693830965,3.5853832569165,0.000336583545505938,0.00165449081742948
"LOC4342225",34.10598,36.785975,23.919622,21.172889,818.299015413197,-0.567258141268035,0.158223094196354,-3.58517916837141,0.000336846872663519,0.00165541921306985
"LOC4333054",0.759282,0.831056,5.931614,2.570245,39.170239563493,2.44540171953333,0.682142096363714,3.58488610007945,0.000337225343922028,0.00165666014305657
"LOC4334486",25.154999,27.934658,16.371155,17.071756,772.35538447297,-0.576672321950003,0.160862905245247,-3.58486825207356,0.00033724840585949,0.00165666014305657
"LOC4334346",0.984567,1.043723,2.938093,2.484103,65.9267338908203,1.50787390062386,0.42063889164502,3.58472297872154,0.000337436172757387,0.00165721635275348
"LOC4329809",176.889666,179.026866,223.021963,258.166847,2581.16680942736,0.525492404511231,0.146599934624722,3.58453368929822,0.000337680977514137,0.00165805237921197
"LOC4331389",25.748164,26.27797,34.754205,37.092495,827.685696254097,0.55586443913925,0.155120224691293,3.5834427151294,0.000339095157470432,0.00166451750213901
"LOC9270430",17.450511,18.933018,29.878384,25.911541,410.728038089586,0.704808402070508,0.196686920936695,3.58340248916376,0.000339147406318973,0.00166451750213901
"LOC4335295",60.702094,58.403808,80.523748,101.811262,826.69609724141,0.705586705905044,0.196914772505125,3.58320859795667,0.000339399354100325,0.00166538641353179
"LOC4340161",2.993023,3.457683,1.241903,1.28194,93.0999350236576,-1.27490926393462,0.355821873801178,-3.58299856699365,0.000339672471918229,0.00166635879703398
"LOC9267698",10.831896,12.031038,6.715682,6.946965,487.867961141723,-0.651895960477158,0.181952029437715,-3.58279026890608,0.00033994353942973,0.00166732069537639
"LOC4340069",9.277092,8.426295,17.456751,13.4377,287.882275322504,0.884904637587702,0.247011442873173,3.5824439033865,0.00034039472829639,0.00166916541557425
"LOC4345308",5.074313,4.809196,2.615008,1.957892,179.407505769174,-1.02739892560984,0.286804422104686,-3.58222832852569,0.000340675827081665,0.00167017544950533
"LOC4325812",1.136777,0.63564,3.004204,2.649082,62.6063124398595,1.76633442123857,0.493130551173752,3.58187992415868,0.000341130588025866,0.00167203623535694
"LOC4335626",5.052504,4.94312,9.199462,9.868474,151.281533227899,1.01646863511964,0.283796698925153,3.58167885309942,0.000341393297963845,0.00167295507904566
"LOC9270256",6.15226,5.085412,1.884647,0.582455,75.9649531864846,-2.13237938254251,0.595391377987451,-3.58147507904869,0.000341659732601218,0.00167389176617957
"LOC4339112",1.863891,2.023798,3.508961,4.064102,152.973908182992,1.04785030990227,0.292636655611817,3.58072131364242,0.000342646972676929,0.00167824800035365
"LOC4326350",45.198138,42.546845,65.22628,65.415024,441.561974255363,0.662384628652464,0.184988450486776,3.5806809933781,0.000342699857041585,0.00167824800035365
"LOC4328170",40.145591,44.930303,26.097418,22.118129,394.66893305259,-0.733358487839968,0.204829461012713,-3.5803369506228,0.000343151416779347,0.00168008928633676
"LOC4347639",63.173298,67.514206,89.904288,81.684629,1576.85870676751,0.479534377567634,0.133947380380031,3.5800205738038,0.000343567155903969,0.00168175442034631
"LOC4334739",3.34397,3.932682,1.330875,1.201551,73.4240177988694,-1.43236823935664,0.400126649522548,-3.57978715255735,0.000343874188176487,0.00168288682054322
"LOC4339982",8.893398,8.404888,13.939088,11.954374,513.778019021441,0.667100217240818,0.186378751580148,3.57927184072776,0.000344552916245686,0.0016858373650727
"LOC4346035",108.161649,114.526647,151.775163,136.674278,2100.23659315143,0.460065323177472,0.128592208690529,3.57770760656789,0.000346620885580909,0.00169558243104958
"LOC107279017",1.452964,1.256679,0,0.03698,14.2767755673298,-5.85358732779295,1.63648203630074,-3.57693344500436,0.00034764864227494,0.00170023586970936
"LOC4345912",8.578858,7.907546,13.038309,29.648773,299.003004449707,1.46975813925899,0.410963685915671,3.57636985852951,0.000348398637129054,0.00170352911794376
"LOC107275831",2.615891,2.353277,1.011461,1.052376,108.852329191249,-1.18413297474181,0.331218430831776,-3.57508177237645,0.000350118448646479,0.00171156188846903
"LOC4324142",31.567372,28.488707,18.24202,18.005864,536.58420041919,-0.642584810250131,0.179750285152302,-3.57487505349809,0.000350395191407888,0.00171253820412653
"LOC4351679",11.413604,11.292644,6.985886,5.445248,362.441872731986,-0.787764000854267,0.220394154364695,-3.57434162954578,0.000351110252644064,0.00171565587846933
"LOC4341685",42.659738,43.90958,60.484679,53.175904,1871.61001263783,0.47909092427903,0.134070729109832,3.57341925012248,0.000352349934806931,0.00172133511328554
"LOC4329851",23.884878,19.023865,13.424212,11.424308,918.786088038736,-0.704760725043312,0.197243366255916,-3.5730515982419,0.000352845200715851,0.0017233759550781
"LOC4337223",457.772677,469.851431,340.375742,273.857768,9042.7574372511,-0.508758372057867,0.142399458540623,-3.57275496179455,0.000353245275844589,0.0017245819121116
"LOC4326817",40.612375,45.096628,28.607705,26.243549,864.283881685443,-0.555257270705575,0.15541438010343,-3.57275350154886,0.000353247246334557,0.0017245819121116
"LOC4352872",28.907309,35.407567,21.589714,16.929473,1883.66531400145,-0.653104280800953,0.182820196774782,-3.57238583221479,0.000353743715295463,0.00172662656908102
"LOC4334253",20.097178,23.160793,35.117628,33.495942,323.447958765279,0.753466281625564,0.210937788244425,3.57198341698966,0.000354287850069979,0.00172865439879766
"LOC4324695",241.658823,323.975493,180.674774,169.361447,8835.34355431073,-0.602876915248876,0.168780251826425,-3.57196359600694,0.000354314671673681,0.00172865439879766
"LOC107275964",13.405409,14.271598,20.532592,18.602293,648.53399141697,0.586917881771263,0.164385582079768,3.57037323070378,0.000356472941699783,0.00173880274524162
"LOC4348971",37.879063,33.798373,50.212228,60.083276,640.161754725314,0.711265661304659,0.199252769258121,3.56966512411806,0.000357437857009305,0.00174287742380913
"LOC4351714",6.101792,5.875616,9.619842,11.505562,228.911982685215,0.912612038616218,0.255659034427768,3.56964517471047,0.000357465076803383,0.00174287742380913
"LOC4350954",2.638933,4.261867,6.031084,7.950845,340.182791350793,1.11527358129429,0.312442940529245,3.56952722121081,0.00035762605703893,0.00174328001011763
"LOC4325040",20.984943,17.940203,28.159119,27.432381,899.710080458486,0.600079943461308,0.168163075467151,3.56844058539193,0.000359112265131072,0.00175014094490555
"LOC112938631",4.297065,7.271983,0.224211,0.163896,13.9905291616799,-4.77993856807408,1.3395957091688,-3.56819489295017,0.000359449101994723,0.00175139861596508
"LOC9270804",2.283893,2.359889,0.763391,0.721188,58.2423311175702,-1.57188002687431,0.440695356092003,-3.56681776911249,0.000361342572309282,0.00176023869635238
"LOC4327940",13.46701,14.911085,21.247382,24.271614,345.569143135613,0.773480949505761,0.216859370361029,3.56673981031147,0.000361450039860952,0.00176037650300735
"LOC4333580",856.378655,1074.997504,657.33946,598.635529,17739.7172942737,-0.532060205740101,0.149210559591096,-3.56583479881171,0.000362699803104808,0.00176607637372519
"LOC4351384",4.682634,4.124024,1.561738,1.31688,64.2265781891468,-1.53487807433496,0.430464407259144,-3.56563295002216,0.000362979093969675,0.00176704930944335
"LOC4337544",17.292882,16.078158,8.561093,8.933698,235.51617414217,-0.844302063923728,0.236846721121416,-3.5647614622915,0.000364187249987487,0.00177254271649996
"LOC4334853",31.986614,34.848919,55.057232,45.036989,604.906510774911,0.667773842019943,0.187350368155385,3.56430493622572,0.000364821638372344,0.00177524173471927
"LOC4343318",7.701765,4.597309,2.101163,2.467916,162.987510809685,-1.33679844262349,0.375129467207806,-3.5635655406483,0.000365851294394296,0.00177986254447886
"LOC4324133",4.601812,4.622689,8.344287,35.273335,114.84927484186,2.34824404386771,0.659078683236062,3.56291912270304,0.000366753698509957,0.00178386238874904
"LOC4328502",7.982883,8.9224,1.39626,3.818396,297.874547275027,-1.58899702078496,0.44600401260392,-3.56274153568231,0.000367001975423681,0.00178467955371713
"LOC4338590",3.609327,3.017727,6.225229,8.11248,131.318760927433,1.21223541334281,0.340422781792138,3.56097029394172,0.00036948688811357,0.00179637043153925
"LOC4325196",4.251201,5.134051,2.124973,2.023872,133.250404974437,-1.09394546545687,0.307258699147273,-3.5603400928692,0.000370374798079047,0.00180029359110001
"LOC4347773",20.909308,13.54084,28.856451,34.389573,603.440486570966,0.963298345053822,0.270574364093287,3.56019812993704,0.000370575089186533,0.00180087343341731
"LOC107279172",0.526203,0.785935,0,0,8.8850814404716,-6.61262821299598,1.85751996137147,-3.55992309666144,0.000370963413274974,0.00180236660125491
"LOC4331352",178.841555,169.326151,236.665925,214.305224,2481.26453192858,0.459459545686372,0.129090753961509,3.55919794087939,0.000371989097435109,0.00180695512415879
"LOC4343681",17.652296,15.242004,25.540032,25.35251,410.574855730152,0.715683626005802,0.201140787551112,3.55812281894313,0.000373514665317381,0.00181396932153808
"LOC9271371",39.656208,56.703854,24.820469,24.597841,423.761266100532,-0.870164063731987,0.244601539965864,-3.55747581905422,0.000374435556847544,0.00181804449342465
"LOC4342746",355.084285,345.401797,433.914591,450.981281,3484.98591976083,0.425572085326244,0.119633824705944,3.55728897218061,0.000374701895495758,0.00181894044597319
"LOC4339794",51.079614,53.002081,32.415384,36.323598,1841.66330360236,-0.507967663543202,0.142809298072248,-3.55696492035286,0.000375164231258637,0.00182078724155715
"LOC107277738",4.036837,4.075878,1.441391,1.715892,95.1193593350893,-1.26362467789042,0.355301420614889,-3.55648642131397,0.000375847897256408,0.00182370718020553
"LOC107275376",9.520205,9.64867,5.242601,3.679568,199.461525798714,-1.02246069837226,0.287514215351439,-3.55620920211707,0.000376244512877361,0.0018252333089248
"LOC9267485",7.1519,5.738298,11.449621,11.974831,209.970154680872,0.947953874072004,0.266580928732407,3.5559703335851,0.000376586574211524,0.00182649417636231
"LOC4331673",17.039499,17.386038,25.379024,23.204781,618.328092842671,0.584383967713888,0.164344178486895,3.55585438495156,0.000376752718207535,0.00182665460811598
"LOC4324517",46.386575,47.983822,76.238544,61.528094,796.460116342198,0.630504183677894,0.177315486485307,3.55583257940721,0.000376783971250838,0.00182665460811598
"LOC4346502",35.315058,33.21398,18.133851,20.496222,378.664145594999,-0.737332819949008,0.207379174371208,-3.55548150958101,0.000377287479761905,0.00182869686887867
"LOC4350062",4.841045,7.300134,1.774428,2.489629,118.37306505633,-1.40629594584362,0.39576852848334,-3.55332939491882,0.000380387839144182,0.00184332232512916
"LOC4343633",34.155782,35.749375,46.449,44.412582,1353.92569201162,0.466243003715992,0.131295982202423,3.55108355865127,0.000383648594573144,0.00185871850144797
"LOC4336519",2.314803,2.812088,5.012838,8.479931,111.642385730951,1.49401200944298,0.42088009359744,3.5497331239238,0.000385621863801775,0.00186784889708287
"LOC4347101",8.957177,10.981211,5.641826,3.303861,371.378197828125,-1.07512141732036,0.302878492272291,-3.54967897936381,0.000385701177821592,0.00186784889708287
"LOC112937611",1.186761,1.61903,0.176002,0.206274,23.4026639660638,-2.68529959067453,0.756566660517654,-3.54932318698422,0.000386222742022542,0.00186996738314181
"LOC4326146",3.325392,4.695733,1.177432,0.467558,45.3404324442526,-2.23408340157431,0.629543347377944,-3.54873641486214,0.000387084344813862,0.00187373094671164
"LOC4347434",8.932288,8.306508,13.800715,11.887996,524.070527008106,0.661512267250948,0.186462689193356,3.54769241027614,0.000388621780017858,0.00188076361235025
"LOC4340722",5.167209,5.236609,2.444383,2.134678,121.450281758933,-1.10483191058767,0.311430497983432,-3.54760345483712,0.000388753042180202,0.00188098942041185
"LOC4333466",1.244739,0.944273,0.142271,0.078,18.3057422123339,-3.24635184512084,0.915285276999123,-3.54681969294252,0.000389911348926439,0.00188618342486543
"LOC107275770",0.79102,1.375947,0,0,8.90674263896521,-6.61588028293378,1.86555937868459,-3.54632522476912,0.000390643772302346,0.00188890452144369
"LOC107276205",0.362094,0.620705,0,0,8.90674263896521,-6.61588028293378,1.86555937868459,-3.54632522476912,0.000390643772302346,0.00188890452144369
"LOC4347055",0.80302,0.250685,4.724729,3.852685,21.5229717534008,3.10501759306996,0.875638929126789,3.54600222738654,0.000391122901176867,0.001890810059114
"LOC9267465",49.087367,47.527836,62.114796,65.736263,1415.70169904702,0.493009747989237,0.139039070637439,3.54583604255252,0.000391369630853479,0.00189128902627574
"LOC4346916",1.799439,1.097219,3.304218,3.371936,137.326701001111,1.28692123875976,0.362940281806323,3.54582090572825,0.000391392111271294,0.00189128902627574
"LOC4349889",9.197462,7.328422,12.952465,15.571714,358.470415329744,0.87519002978825,0.246896771178672,3.54476093636275,0.000392969326246435,0.00189849783364559
"LOC4347105",12.889123,12.140666,18.021315,20.746424,430.805762502461,0.722335104556139,0.203788782764827,3.54452828441356,0.000393316301964904,0.00189976131687719
"LOC4349398",28.50691,33.044652,20.009212,20.187062,1346.44417727656,-0.525008137869156,0.14816538410561,-3.54339268269933,0.000395014044160551,0.00190754718588652
"LOC4350606",25.453927,27.578857,18.608034,17.549464,1594.84790891617,-0.46484102029374,0.131203182529213,-3.54290964085602,0.000395738272872574,0.00191062953762778
"LOC4347118",21.739352,19.920588,29.01262,27.614907,1041.07146588993,0.528400687503035,0.149270487177516,3.53988720405695,0.000400298079969027,0.0019322247529204
"LOC9271279",22.152075,24.896819,13.607773,14.402048,486.895433396547,-0.656749139998445,0.185561888524064,-3.53924582909855,0.000401271984036756,0.001936505322572
"LOC9272069",0.579547,0.04334,2.253541,3.389843,40.5026074812799,3.22325136871431,0.910868197087026,3.53865836903992,0.000402165962219419,0.00194039146902175
"LOC4331822",23.218479,28.350282,40.346772,34.363618,1096.47990210446,0.623236044727828,0.176124932979941,3.53860202631736,0.000402251800509208,0.00194039146902175
"LOC4344172",3.635875,3.51287,9.441825,7.056917,99.0776048040256,1.29184807738518,0.365082146799142,3.53851342420181,0.000402386820693092,0.00194062173198905
"LOC4345065",0.837334,1.566022,3.396665,3.014022,96.9664219971606,1.50904387047054,0.426476376156201,3.53839967425966,0.000402560225555659,0.00194103697566232
"LOC4342640",24.137569,19.341568,4.711094,5.129265,37.0791426326216,-2.03499415198941,0.575164022095373,-3.53811099758247,0.000403000609018139,0.00194273905904169
"LOC4328191",4.73791,4.949099,8.584936,8.24187,193.016126359874,0.885832168015282,0.250452696100132,3.53692406513812,0.000404816037759491,0.00195106762790088
"LOC4337549",6.331605,7.267144,2.610732,1.199012,76.6394473052796,-1.76832111990256,0.499972282353348,-3.53683830547395,0.000404947503784302,0.00195127825132995
"LOC9269589",11.503632,12.898706,5.813444,7.743174,773.302271235324,-0.754042938153874,0.213264044926454,-3.53572463850581,0.000406658334997047,0.0019590974565524
"LOC4338948",21.893285,22.466925,14.79946,13.634996,707.195186398824,-0.554675858419739,0.156886157777005,-3.53553089883266,0.000406956649244331,0.00196010987492401
"LOC107276603",11.490232,11.312524,4.764677,4.440234,94.0588115524928,-1.23036963429718,0.348017884519635,-3.53536323570106,0.000407214976639616,0.00196092929946471
"LOC4345577",13.122155,12.9687,7.761557,7.809375,414.975031904666,-0.656606384015865,0.185765675509506,-3.53459476415633,0.000408400962289039,0.00196621450726986
"LOC107278487",0.535259,0.253495,0,0,9.17309393806329,-6.66130660074206,1.884752740184,-3.53431325962245,0.000408836216362206,0.00196788387061722
"LOC4344612",77.982893,88.182692,49.980364,56.276673,1486.43620484469,-0.553803516033597,0.156709834776729,-3.53394231333742,0.000409410424336049,0.00197022120438601
"LOC9270228",3.322697,3.063279,0.659119,1.074381,53.483760736053,-1.77223290231357,0.501635588598577,-3.53290903315826,0.000411013869152387,0.00197750948990803
"LOC107278374",6.20851,5.614196,2.25891,2.587904,108.629439754502,-1.19137774321983,0.337280269412757,-3.53230784977179,0.00041194948308142,0.00198158218462769
"LOC4342731",1.374531,0.76684,0.082112,0.029701,14.9614302802775,-4.24188557036224,1.20092728010008,-3.53217521214835,0.000412156172979292,0.00198214756518464
"LOC107277203",1.681392,1.952511,3.759157,5.774311,90.2868648523168,1.4926111415319,0.422633368508187,3.53169260345089,0.000412909042285251,0.00198533882723356
"LOC4339654",8.986154,9.484008,4.900131,3.591626,168.466423167286,-1.0392898232849,0.294280462195594,-3.53163038936012,0.000413006189643146,0.00198537656526185
"LOC4344105",9.017651,10.469013,14.118534,25.221986,538.248255086674,1.11135383674841,0.314701201481223,3.53145724108307,0.000413276673225155,0.0019862473575043
"LOC4344679",75.474574,63.423162,43.941132,29.0884,913.729134529093,-0.847014335794101,0.23997505024119,-3.52959332623454,0.000416198883372484,0.00199959390508822
"LOC4324896",44.194155,47.950367,62.829937,62.098425,854.802230865896,0.528519686571359,0.149740476619903,3.5295712856113,0.000416233553400273,0.00199959390508822
"LOC4343469",18.981853,22.883757,33.128556,27.765881,1020.18281375502,0.628581443624527,0.178126359292486,3.52885135092436,0.000417367498879145,0.00200460825287968
"LOC4345160",134.227259,142.371618,99.561408,91.541209,1987.23274435162,-0.446086890151286,0.126423703374435,-3.52850674552769,0.000417911295900629,0.00200678657489389
"LOC4331014",254.403174,241.848345,325.843254,324.284187,1370.02612267916,0.477789514713326,0.135470179698016,3.52689806552552,0.000420458603601137,0.0020185826244578
"LOC4330259",11.856548,10.776763,5.612431,6.880083,444.858465072413,-0.766397954088129,0.217356009263848,-3.52600306144653,0.00042188209205481,0.0020249793939237
"LOC4342072",181.496229,179.766096,228.801329,222.377243,2685.37103915017,0.408632825374772,0.115914072408625,3.52530816046427,0.000422990422187515,0.00202986100938809
"LOC4351565",34.673299,36.674297,23.745089,24.512429,1379.75381669915,-0.47467843246802,0.134656891586143,-3.52509572199919,0.000423329792525981,0.00203105120354556
"LOC107277324",3.17455,3.732592,1.263892,1.145745,71.4113005683091,-1.4274948003289,0.405012745530604,-3.52456759961652,0.000424174569775684,0.00203466520168776
"LOC4328925",0.058006,0.16177,1.235496,0.811314,19.4068028486033,3.3018557192977,0.936867018400137,3.52435901195048,0.000424508657151712,0.00203582851045168
"LOC4348309",64.514317,62.053475,42.873263,38.27265,811.895165122054,-0.555319909210929,0.157577785196927,-3.52410023098711,0.000424923478834728,0.0020373784138306
"LOC4337173",27.947025,25.674242,36.483277,33.867144,1916.76186109979,0.478100260229107,0.135681966253798,3.52368316460571,0.000425592826133972,0.00204014775839513
"LOC4339052",6.344596,6.066545,9.344478,13.107413,315.236286197683,0.949990679230297,0.269619270528659,3.52345244969914,0.000425963521898127,0.0020414845833932
"LOC4341966",436.462558,487.311675,331.74483,323.301186,7797.07860011756,-0.407265893123166,0.115631991287416,-3.52208665256713,0.00042816416667024,0.00205158920637488
"LOC4351769",0.470436,0.947554,2.713245,4.604884,32.0722059778362,2.50144535856833,0.71040079499771,3.5211747737084,0.000429639338906681,0.00205821405341785
