UniqueCount	AmbigCount
129	2708
365	28
1202	3
20	1929
232	614
378	4
1072	3
42	889
0	889
489	2
5	11
0	11
2	616
621	1183
171	1182
482	719
98	1063
9	1063
746	0
448	1
432	1
3223	7
5433	15
612	1
1685	4
424	801
35	801
1452	3
83	568
18	561
41	543
10	546
135	236
679	5
1724	3
544	1
1883	1
354	0
100	713
71	0
58	0
3627	21
59	11557
290	174
257	0
1444	2
1512	3
685	2
29	214
38	190
1	164
1	135
14	420
19	420
0	0
3268	17
32	274
8	274
455	4
938	0
0	11322
5790	22
7515	9
30	0
467	248
21	11281
13	366
514	0
1113	4
313	0
70	426
0	1182
1043	0
75	0
308	1
4	33
361	1
3000	7
1479	8
1087	2
604	2
16422	66
170	2
9	198
1154	6
763	2
1232	3
38	0
14	198
1811	6
278	1
6168	6
0	46
255	946
14	1054
596	2
894	5
0	0
0	0
0	0
0	0
60	0
0	1802
711	4
114	571
5	571
786	11
133	0
374	1
3	476
8	444
166	1757
1	468
1	444
2	302
265	1083
13	145
10	145
1228	2
7396	21
23	1482
2234	12
1	0
0	0
0	0
814	2
2268	6
0	25
0	25
147	951
0	61
0	77
0	0
200	0
4	231
0	231
6	950
0	221
334	2
739	0
407	0
343	2
359	0
0	95
0	60
0	92
60	840
267	0
296	1
8	94
53	0
932	0
680	3
7	840
4	0
39	0
13	293
0	293
0	273
3	326
54	326
2	187
0	183
1	186
231	858
237	4
51	544
14	543
0	0
101	1
1	0
13	858
542	208
2	206
163	23
890	14
479	0
330	0
286	1
20	0
1584	2
3199	6
1429	13
816	2
106	0
348	20
1218	6
4666	5
99	6
2342	5
1151	2
13	476
104	476
0	0
80	1
2623	2
2	0
0	0
0	0
11246	31
169	0
0	22
0	22
1	1176
0	1
0	1
1	3
0	3
2295	22
513	4
433	646
400	1
174	0
4	177
64	0
43	0
21	0
263	2
15	523
0	23392
5	523
932	4
1982	11
0	0
181	1
42	20980
215	2
209	0
0	15
16	32770
0	14
0	15
1642	7
41	598
3	598
51	250
16	248
92	27973
269	3
195	3
73	27976
0	197
2	171
2096	0
388	1
44	0
11	215
0	215
445	1
0	0
0	0
2745	5
0	0
0	0
0	0
108	2140
150	0
2	41
0	41
49	0
11	32
1	0
0	0
10	0
21	12
86	0
105	1
97	0
240	33
28	628
4	628
16839	32
104	0
116	1
12	191
594	0
41	0
1	0
470	1
0	290
614	3
753	1443
1078	2
110	0
34	0
290	1
0	0
0	0
113	0
1	20
0	20
50	142
262	2
0	0
0	0
0	0
78	1
0	135
0	112
2	120
6	142
5	115
1	0
486	0
165	1
49	0
12	127
36	127
59	0
32	0
252	179
0	0
188	0
408	7
81	0
0	239
0	149
0	235
2623	2
2	51
67	2
333	0
250	3
81	0
17	85
3	85
106	0
25	84
85	7
33	695
4	697
8	588
1294	0
1	0
1016	3
41	0
14	0
44	0
165	2
4	15
987	7
31	0
5	0
0	0
0	0
82	0
202	0
0	0
0	0
10	0
0	0
347	0
0	0
0	0
0	0
0	0
0	0
378	1
18	0
219	1
0	0
359	3
0	0
0	0
83	0
342	2
306	1
213	1
8001	9
280	0
0	3
64	0
13	52
13	52
35	0
364	2976
0	2
0	2
42	0
2160	1
0	0
479	24
5	0
0	166
1	148
1815	5
111	0
77	0
0	0
0	0
56	0
148	0
155	1
355	1
3250	17
0	6
470	17051
34	0
31	0
832	1
1	0
9	17043
0	21
0	21
0	56
1	56
726	12
22	17047
89	1
2	0
37	22
2	17044
1	0
0	0
25	17051
3	0
0	0
322	4230
123	1
37	4230
0	0
333	0
27	0
800	51
6	0
0	0
6	0
726	6034
0	0
0	0
0	0
0	0
7	384
0	0
1	0
0	0
20	356
12	0
0	11
0	11
154	4
40154	33964
0	54403
3221	52857
0	919
0	919
118	1
0	22
0	22
137	1
0	5772
354	15
1	0
391	15
0	0
3	5601
6	1
13	0
4	0
0	0
3	0
0	0
0	0
26	3
1	0
0	0
5	0
0	0
1	0
0	0
0	0
5	28
52	0
3	0
10	0
0	0
0	0
10	1
1	0
12	355
1611	3
1	0
10	0
0	0
0	0
12956	33
0	0
0	0
0	0
2	0
1	0
1647	2
0	0
0	0
120	384
0	104
0	0
8	0
0	0
0	0
0	0
0	0
14	12
6	0
55	0
0	0
1	0
536	2
74	818
0	0
14	0
0	0
10	0
0	3
667	1093
14	0
1	0
0	0
4	0
30	9
0	0
143	1
0	0
2	0
0	0
0	0
8549	21
234	0
65	0
1	139
0	0
2412	4
136	0
0	0
123	3
6	14
61	2707
62	417
0	0
47	1
3	0
0	0
0	0
419	1
3249	9
1	0
5	0
2	12
0	0
6106	12
4	0
0	0
0	0
107	1
467	0
475	1979
1	1956
4	1434
17	0
47	2056
4429	10
3	2056
4432	10
681	4
0	0
0	612
6	601
145	606
0	0
737	1
0	0
139	1
74	0
3	0
313	2
0	0
0	9
0	10
225	928
26	331
0	0
26058	43
0	0
346	0
107	0
151	928
50	0
50	0
0	114
101	0
0	0
127	1
5	4648
145	1
122	0
141	0
365	0
346	0
24	4096
136	1
76	1
60	0
4	108
194	1
0	1346
16	0
0	0
213	3
160	0
324	3
67	1
0	0
216	0
19	0
0	0
0	0
0	0
0	12
170	0
35	0
7466	10
18	0
0	0
0	0
83	0
481485	1264
1063	9
0	0
0	0
19	33
0	0
0	0
39	0
69	0
11	0
20	5
22	0
0	0
0	0
0	0
0	0
2	0
1	28
1	28
37	0
67	0
27	1
0	0
67	2
0	0
27	0
115	7
729	1
3	0
0	75
118	0
1539	8
19	0
42	0
31	0
1	0
187	0
29	0
0	0
187	1
1	0
68	1
562	3
14	0
167	0
21	0
53	0
0	0
46	0
0	435
6696	17
7	0
169	0
5	0
0	0
305	2546
42	0
148	1
3	3
5	0
2	46
169	0
0	15
0	0
2	0
69	0
0	0
12	3
327	0
5	14
1	4
0	0
11	0
6	0
11	1
0	0
0	0
7	623
10	0
5	1
3	0
0	0
79	2
52	1
6	0
0	0
2	0
0	0
0	0
48	0
5	104
54	0
11	360
0	0
5	0
299	0
7	0
0	0
0	0
0	0
10	0
5	0
5	0
3	0
85	0
0	10
1	0
78	0
0	0
0	0
0	0
5	0
0	0
14	0
21	0
0	0
4	0
0	0
0	0
0	21688
8	21569
7	21242
3402	10
0	0
9	0
0	0
0	0
6	0
4173	9072
34	1882
145	2019
20	1
0	0
10	0
207	1881
1	0
0	0
8	81
3	81
11447	19
4782	6
184	2
967	2
16	408
3866	3869
43	290
2	290
9	0
0	0
0	19979
76	19900
33	19794
3	19692
2	19682
3007	3866
0	19857
13	19778
3	19724
4	19481
8	19567
0	19441
0	19556
5	19567
0	19711
0	19388
29	17254
57	15401
11	19306
20	19261
0	6221
17	19596
0	19095
126	19401
241	15587
6	16608
2	15780
212	5397
0	18695
0	16830
4	17990
9	16856
0	16594
4	17741
0	6016
8	18307
0	17669
0	17430
4	20112
2249	117
101	23
0	13297
380	13298
344	0
16	1185
1016	2145
50	2143
4919	12
2830	4
1893	57
169	131
26	6838
340	6839
5	0
4118	8
94	0
534	2
36	3267
5047	5253
14616	36
530	65
3503	4
2	248
2	248
7778	17
70	2073
0	483
0	402
10	371
1	164
0	431
1	443
1763	5
1196	11
4	0
4410	11
41	164
0	131
6	126
