UniqueCount	AmbigCount
111	1884
226	11
976	6
11	893
123	350
646	2
706	4
26	610
0	610
376	2
2	6
0	6
0	369
283	573
67	573
336	416
80	595
2	595
472	2
207	5
456	3
263	2
3806	19
486	1
1428	6
288	559
36	559
862	9
31	302
14	301
33	284
3	287
44	82
487	5
1190	4
1437	11
1583	5
313	3
63	487
47	1
96	0
2116	19
27	5053
232	106
242	0
1390	9
524	3
444	3
17	129
19	117
2	100
4	79
10	278
8	278
0	0
1055	12
93	833
4	833
465	2
692	1
4	4910
2943	24
6357	23
13	0
173	106
13	4870
9	177
134	0
660	3
172	0
24	207
0	631
757	3
1197	4
339	4
3	42
483	1
1660	3
1043	9
559	5
289	1
8212	54
908	4
12	136
642	4
370	1
800	7
45	0
12	137
1111	12
754	4
4864	17
0	18
265	811
16	874
555	2
777	3
0	0
0	0
0	0
0	0
43	0
0	1118
500	0
86	517
2	517
568	2
80	1
547	1
3	662
2	638
93	1104
3	655
2	638
1	367
213	1139
10	166
15	166
1619	7
4370	19
23	937
1332	3
1	1
0	1
0	1
544	2
2352	3
0	16
0	16
64	492
0	155
0	187
3	0
1326	7
3	110
0	110
4	492
0	103
284	7
464	2
210	0
336	5
220	1
0	56
0	47
5	56
29	762
196	0
204	0
60	437
39	0
573	0
282	2
4	762
12	1
44	0
4	123
0	123
0	113
6	395
62	395
6	158
0	158
0	156
137	672
250	0
54	363
7	362
0	0
85	2
36	0
9	670
372	194
12	193
101	12
601	6
683	1
224	1
322	0
27	0
991	6
2143	15
1495	10
552	1
96	0
3930	69
753	3
1946	11
151	7
1612	3
691	2
6	302
50	301
1	0
81	1
19869	106
0	0
0	2
0	2
12874	57
106	1
0	24
1	24
0	949
0	1
0	1
2	1
0	1
1048	17
210	2
481	884
261	1
68	0
6	174
41	0
46	0
30	0
162	1
8	228
0	13122
0	228
629	2
1275	10
16	0
114	0
46	11529
432	1
353	3
0	10
8	20092
0	10
0	10
177	1
73	714
5	714
35	156
6	153
135	16554
450	4
167	2
117	16562
0	153
4	143
2906	12
284	0
27	0
5	102
0	102
253	0
0	0
0	0
1521	4
0	0
0	0
0	0
49	1253
72	1
3	152
0	152
17	3
5	20
0	0
0	0
0	0
3	10
37	0
901	4
85	1
717	145
19	296
1	296
10522	39
67	2
49	1
5	124
319	4
28	3
1	0
304	2
0	227
508	0
676	1112
1091	11
108	1
78	2
205	4
0	0
0	0
348	5
8	61
2	61
23	107
43	0
0	2
0	2
0	2
89	1
0	92
0	80
0	84
1	107
6	84
1	0
295	0
121	0
102	0
4	113
17	113
66	1
46	0
191	118
16	0
235	3
206	2
65	0
0	347
3	233
2	339
552	0
0	12
29	0
278	0
261	0
66	0
2	38
1	38
87	0
34	151
40	0
59	905
1	905
7	706
594	6
0	0
607	4
10	0
11	0
39	0
144	1
10	10
554	2
21	0
10	0
0	0
0	22
67	0
121	0
0	4
0	4
39	0
23	1
420	1
0	0
0	0
0	3
0	3
0	3
249	0
57	1
367	0
21	0
212	1
0	1
0	1
115	0
202	0
125	0
486	3
7619	44
239	1
0	8
37	0
3	25
8	25
0	0
170	2010
0	1
1	1
29	0
1834	7
5	0
307	13
9	0
0	84
0	67
1811	12
124	1
30	0
0	0
0	0
1	0
144	0
94	1
125	0
950	7
4	1
278	10812
43	0
23	0
156	0
6	0
14	10802
0	9
0	9
0	1
0	1
1019	6
34	10804
52	1
4	0
26	21
3	10804
0	0
0	0
12	10810
1	0
0	0
244	2670
0	0
14	2670
2	0
1	0
64	0
441	27
7	0
0	0
5	0
660	2370
0	0
0	0
2	0
0	0
1	227
0	0
1	0
0	0
49	822
0	0
1	92
20	92
70	4
20063	17877
0	29052
1645	28199
0	487
0	487
61	0
0	132
0	132
157	0
0	5958
0	0
0	0
8	0
0	0
4	5808
14	0
15	0
1	0
3	0
3	0
0	0
2	0
38	1
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	38
18	0
3	0
18	0
0	0
0	0
0	0
9	1
20	821
1013	4
2	0
8	0
0	1
0	0
9010	46
0	0
0	0
0	0
3	0
0	0
1045	2
0	0
0	0
95	227
0	114
0	0
16	0
0	0
4	0
0	0
0	0
4	2
7	0
42	0
0	0
0	0
363	2
39	443
0	0
10	0
1	0
74	0
0	1
308	525
21	0
106	1
0	0
0	0
38	1
1	0
156	1
0	0
0	0
0	1
0	0
4335	24
96	1
29	0
0	71
0	0
1353	3
77	1
1	0
73	2
26	8
42	1883
21	289
0	0
30	5
1	0
0	0
0	0
14	0
1816	7
0	0
0	0
0	13
12	0
3574	19
97	0
0	0
0	0
80	2
506	1
517	2084
0	2061
7	1473
18	1
44	1216
2893	10
3	1216
2502	13
429	0
1	0
0	375
0	366
125	369
0	0
1507	8
0	0
103	2
23	0
11	0
77	0
0	0
0	6
0	6
110	594
28	453
2	0
21682	93
14	0
262	1
80	0
77	593
7	0
30	1
1	217
162	2
0	0
54	0
8	3783
