UniqueCount	AmbigCount
170	2961
615	24
1521	5
22	1876
176	569
846	10
1341	6
49	1165
7	1165
486	10
3	14
0	14
6	578
1689	3690
397	3680
555	707
114	953
1	951
731	3
357	1
666	7
1348	7
6153	32
759	6
2149	9
570	1015
63	1014
1411	13
55	571
30	557
64	537
11	548
80	167
770	8
1939	14
4146	34
2504	13
666	2
80	754
79	0
146	1
3645	29
40	8093
432	203
642	6
2047	11
864	11
620	4
18	205
33	188
1	181
0	145
18	538
24	538
0	0
1775	14
181	1065
9	1062
790	10
1136	1
2	7905
5676	30
11536	37
21	0
408	167
19	7850
13	330
229	2
1013	2
344	1
69	463
0	1176
1202	6
2515	8
441	3
4	42
704	1
3586	13
1734	13
925	3
573	1
18593	126
2140	6
6	170
1129	4
589	3
2414	10
34	0
13	172
1935	14
1298	8
7608	39
0	19
373	1199
30	1310
702	5
1206	8
0	0
0	0
0	0
0	0
62	0
4	2231
826	5
149	772
4	772
935	9
130	0
783	2
7	1324
7	1272
192	2197
10	1316
2	1273
3	807
525	1983
10	271
18	271
2467	16
6038	33
27	1884
3135	13
8	15
0	15
0	15
659	6
3904	23
0	11
0	11
130	791
0	203
0	240
2	0
2932	11
2	207
1	207
3	791
1	200
586	3
1170	6
359	2
464	3
236	3
0	101
0	64
0	101
62	991
242	3
364	3
46	367
72	2
1006	5
1591	8
11	991
67	0
100	0
7	263
0	263
0	242
12	443
66	443
4	279
1	279
0	278
256	1155
627	1
81	660
10	660
1	0
130	3
67	0
13	1154
597	273
12	272
100	16
875	20
986	5
325	1
416	2
48	0
1310	4
3685	24
2142	19
812	6
161	2
11729	128
1150	6
2456	8
268	12
2757	7
1374	7
7	497
101	498
0	0
140	4
4986	23
0	0
0	0
0	0
20700	105
165	0
0	32
1	32
0	1149
0	0
0	0
2	0
0	0
1913	35
387	10
1402	2324
540	1
127	3
1	253
121	2
37	0
13	0
285	2
12	359
0	22216
2	359
1048	9
1251	2
104	0
145	2
80	19574
620	5
464	2
1	20
20	33004
1	20
0	20
412	4
112	1018
17	1018
43	302
23	301
183	27748
483	3
326	4
145	27756
0	215
11	192
6605	34
425	5
45	2
6	218
0	218
498	4
0	0
0	0
2428	14
0	0
0	0
0	0
103	1947
155	1
13	220
0	220
36	0
13	34
0	0
0	0
3	0
9	21
651	1
1111	4
133	0
2041	473
28	536
5	536
18081	79
109	2
148	0
18	244
711	10
40	0
4	0
612	2
0	410
1080	2
763	1615
1642	5
198	1
107	3
291	2
0	19
1	18
237	1
9	72
13	73
58	182
129	3
1	19
0	19
0	19
109	1
0	193
3	173
0	171
3	182
4	179
1	0
251	1
238	0
308	1
6	174
34	174
230	1
75	0
406	231
55	0
370	0
368	4
110	1
0	701
1	526
0	693
1465	5
0	16
77	1
475	0
317	1
64	2
5	95
3	95
136	1
41	200
76	1
111	1698
4	1698
5	1337
677	3
1	0
1042	5
32	0
21	1
49	2
279	2
29	17
871	4
44	0
8	0
0	0
0	118
95	0
168	4
0	3
0	3
63	0
14	0
733	1
0	1
0	1
0	8
0	8
1	7
505	4
115	0
436	2
21	0
272	2
2	2
0	2
328	1
362	2
157	0
712	8
11131	68
620	1
2	7
37	0
15	58
15	58
1	0
360	3395
2	15
0	15
41	1
2643	13
78	0
380	14
11	0
0	211
1	187
3064	10
196	0
50	1
0	0
0	0
15	1
235	0
125	0
248	0
1981	15
7	5
367	14181
19	0
36	0
182	0
1	0
17	14166
1	29
1	29
0	21
0	21
1903	5
39	14171
89	1
11	0
33	27
4	14168
0	0
0	0
16	14179
2	0
0	0
375	4633
0	0
37	4633
3	0
0	0
237	0
688	34
4	0
0	0
6	0
1095	3814
0	0
0	0
0	0
0	0
7	358
0	0
1	0
0	0
49	842
6	0
7	198
40	198
133	3
35355	31447
0	49669
3023	48214
0	1172
0	1172
97	2
0	674
0	674
160	0
0	11584
0	0
0	0
1	0
0	0
16	11256
16	0
37	0
1	0
5	0
2	0
0	0
0	0
62	3
0	0
1	0
5	0
0	0
0	0
0	0
0	0
0	73
54	0
6	0
28	0
0	0
0	0
0	0
16	0
21	838
1952	11
9	0
6	0
0	1
0	0
14005	76
0	0
0	0
0	0
3	0
0	0
1730	15
0	0
0	0
149	358
0	260
0	0
87	0
0	0
17	0
0	0
0	0
5	9
16	0
12	0
1	0
0	0
693	9
32	809
0	0
8	0
3	0
388	2
0	5
611	931
20	0
142	0
0	0
4	0
40	10
1	0
303	2
0	0
1	0
1	3
0	0
7494	36
225	1
31	1
3	144
0	0
2484	11
150	2
1	0
103	16
29	14
71	2960
42	556
0	0
50	1
0	0
0	0
0	0
11	0
3148	13
0	0
0	0
0	16
8	0
6136	24
409	2
0	0
0	0
108	1
872	3
875	3341
1	3310
11	2353
30	0
47	1688
4386	31
2	1687
4475	17
720	5
2	0
0	663
3	649
146	647
0	0
2054	11
0	0
141	0
39	0
15	2
115	0
0	0
1	55
1	59
196	938
41	660
1	0
31429	125
9	0
377	4
137	0
121	939
16	0
46	1
0	342
260	2
6	0
147	0
14	5696
206	1
190	1
98	0
356	4
244	2
31	4965
95	0
14	0
12	0
2	72
546	0
0	1652
20	1
58	1
90	1
109	0
308	1
73	5
0	0
88	0
12	0
4	0
2	31
0	31
0	26
196	1
57	0
19162	93
16	0
0	0
4	0
105	0
4890	41
1714	9
0	0
0	0
22	28
0	0
14	0
38	0
72	0
82	0
28	2
5	0
0	0
19	0
0	14
1	14
0	0
2	21
0	21
29	0
94	1
114	1
0	0
97	4
0	0
17	0
45	30
587	1
19	0
0	131
279	0
1358	16
197	1
47	0
40	0
5	0
101	0
29	0
0	0
278	2
17	0
57	0
1442	11
28	0
296	2
49	0
76	1
1	0
94	1
0	774
6387	25
11	0
254	0
29	1
1	0
245	2080
44	0
49	1
11	7
22	2
3	66
148	0
4	195
4	0
0	0
124	0
0	0
23	7
425	2
12	14
0	3
0	0
38	0
2	0
2	0
1	0
0	0
7	477
10	0
5	0
27	0
0	0
127	0
52	0
17	0
0	0
8	0
1	0
1	0
6	0
5	59
24	0
26	609
0	3
2	0
179	0
20	0
0	0
0	0
0	0
6	0
20	0
4	0
9	0
237	3
1	16
5	0
179	0
0	0
0	0
2	0
0	0
0	0
26	1
8	0
0	0
15	0
0	0
3	0
0	27993
18	27707
24	27392
4599	32
0	0
10	0
0	0
0	0
2	0
3471	8909
56	2207
166	2874
13	0
0	0
27	0
219	2207
4	0
0	0
0	0
0	0
12574	64
6193	21
405	2
582	1
63	741
4344	4059
44	276
4	276
3	0
0	1
0	22206
64	22136
60	21942
23	21960
7	21930
3412	4054
1	22064
10	21820
2	21953
22	21670
9	21808
4	21600
0	21794
11	21817
0	21737
0	21517
34	18150
84	15776
16	21593
21	21537
1	4855
17	21590
0	21150
57	21454
157	16223
0	17564
7	16432
131	4184
0	20941
1	19401
1	20184
2	19517
0	19239
4	20015
2	4650
9	20570
1	19977
2	19815
1	22339
2372	132
67	33
0	18791
571	18792
770	4
19	2105
1956	3437
133	3427
5535	31
2867	8
2363	82
319	326
25	7258
385	7259
11	1
4748	48
45	1
818	6
123	6533
5551	6278
19543	102
604	55
6804	23
4	220
1	220
17110	103
152	6318
0	557
0	481
6	399
0	144
0	524
0	518
2381	28
2787	18
16	0
4178	24
18	144
2	209
8	184
0	208
2	0
19014	87
89	490
5906	49
3174	26
7	490
6	212
3055	11
135	1
22	3279
325	3281
11709	54
6223	24
726	1722
15	1721
2463	17
3279	17
903	8
525	3
51	210
7	209
10719	47
1199	22
25	11
32	2151
303	19
25	8657
224	8658
1626	7
1	0
9348	49
276	2904
3	3016
92	3017
17	661
5	661
4157	1318
3	258
13	948
2	935
0	932
0	919
69	849
2	849
0	142
14	1303
2	131
1	136
0	319
89	1
25	1302
1641	10
2607	23
125	1885
6227	1922
2394	15
1261	45
62	19
1	1244
57	1236
165	1256
730	6
1	873
1	857
0	848
0	848
0	827
1	820
1	811
0	822
0	801
0	785
2870	17
219	1
0	5273
38	4686
4	4475
34	4653
1571	4473
22	4463
589	2703
8	2702
1	211
77	226
0	1361
509	3
0	1022
19	1032
94	1027
12	1110
160	3016
25	3017
133	2
3041	11
864	3
539	3
9762	39
96	997
267	5475
19	5474
11345	1106
191	1036
2696	21
249	5890
42	5888
42	5862
15	1101
1684	9
0	939
91	3347
1	3214
9	2403
2	2270
46	1199
9	2206
47342	372
8071	35
3107	4084
15	4074
1	64
5	64
3	1145
18	5209
403	5215
699	606
246	589
20	596
18636	89
61	2
32	185
18	180
504	3
178	14323
12499	48
2425	13
47	222
166	589
12468	68
108	1818
0	1751
410	14324
177	1490
242	0
416	2
62	1132
7	1128
4816	20
66	571
7	7325
21803	116
882	4
2112	17
891	4
2292	11
74	2057
27	2057
2982	19
548	4
2039	6040
12353	49
369	6034
828	5
730	5
8298	33
230	47
813	331
2577	17
20559	100
287	5615
43	5561
2002	5
5974	20
117	2538
94	2538
10	83
2	86
955	5
15	0
70	0
3061	15
7946	43
12219	79
3004	10
1305	14
179	1278
682	7
145	1
6190	22
233	1546
160	1759
18028	156
1502	16
16879	68
769	2262
4	1757
966	2
3539	18
427	1
8385	39
71379	345
183	1041
5	1040
1630	9
319	2322
120	2322
7184	33
1	0
1301	5
0	177
0	178
0	159
1	159
46	0
118	7159
416	7160
27	0
32	11289
221	1
45836	238
30526	157
729	4
18	0
3236	17
30	2125
189	2125
0	13
5992	25971
28874	170
32435	139
2041	9
18917	130
16350	191
5251	38
19349	26053
487	5
6457	26
486	2
362	1
5	0
10	0
102	0
328	2
989	10
4	2
431	1
1030	23
1386	12
6471	36
4391	22
192	4841
4	4841
1	0
2173	8
36	4368
17	4370
5	4324
893	9086
16	5913
3698	25
0	9227
4563	26
18	0
22027	681
4770	20
400	359
31	833
69	823
