UniqueCount	AmbigCount
81	2545
213	17
932	3
8	1338
160	410
565	1
1056	7
32	702
2	702
484	5
0	5
0	5
1	415
307	571
86	571
459	503
93	796
5	796
602	1
289	2
398	6
3842	7
4506	13
414	0
1529	1
361	798
28	797
1097	3
38	450
15	442
48	416
3	418
84	226
591	2
1397	7
797	4
1191	7
356	0
96	486
52	0
26	0
3600	22
24	6559
267	108
150	1
1465	2
841	4
619	3
9	131
28	114
1	118
0	99
4	409
19	409
0	0
1826	10
33	218
1	218
209	0
856	0
0	6466
7140	35
11236	27
29	0
550	230
5	6441
14	322
454	1
970	6
256	1
52	395
0	1049
890	5
53	0
375	2
1	23
218	0
2821	7
1413	13
742	2
530	2
13387	97
87	0
3	88
927	3
674	5
590	0
42	0
2	89
1302	8
195	0
6171	28
0	39
299	1076
55	1164
732	8
813	1
0	0
0	0
0	0
0	0
55	0
0	1553
1101	9
83	542
0	542
793	11
112	0
330	3
4	295
1	281
73	1541
1	293
0	282
0	179
229	991
4	122
10	122
1200	3
5286	25
10	1343
3025	11
10	0
0	0
0	0
906	9
2128	11
0	10
0	10
68	555
0	438
0	514
1	0
138	2
1	118
0	118
0	555
0	114
228	3
768	5
324	1
362	1
505	1
0	68
0	46
3	66
42	771
198	4
211	0
11	108
39	1
654	0
997	4
5	771
21	0
41	0
11	206
0	206
0	190
11	368
53	368
0	111
0	111
0	111
181	800
116	0
83	407
6	407
0	0
91	0
0	0
2	799
443	184
10	181
100	10
681	9
781	3
217	3
301	0
29	1
1670	5
2707	13
1424	9
683	0
78	1
448	9
1234	8
3050	8
46	4
1829	13
734	2
12	464
72	464
4	0
39	0
7694	34
0	1
0	0
0	0
9997	34
136	0
0	44
2	44
0	1173
0	1
0	1
2	1
0	1
1376	18
516	10
162	494
482	1
127	1
6	114
23	0
21	1
8	0
339	1
13	379
0	14873
0	379
747	7
3334	10
0	0
50	0
63	12265
158	1
191	0
0	4
9	21612
0	4
0	4
814	5
49	445
2	445
37	204
7	203
55	17933
483	3
234	1
64	17947
0	152
5	134
2345	11
625	1
40	0
5	136
0	136
311	0
0	0
0	0
1589	11
0	0
0	0
0	0
130	2079
100	0
0	138
0	138
54	0
6	33
0	0
0	0
1	0
4	9
141	0
69	0
98	0
155	15
24	446
3	446
13365	73
103	0
109	0
1	120
485	1
37	0
5	0
88	0
0	265
505	1
881	1407
1226	5
120	0
30	0
339	0
0	0
0	0
136	0
2	11
0	11
24	103
38	0
0	0
0	0
0	0
64	0
0	143
1	119
0	118
0	101
3	121
2	0
476	2
104	0
28	0
8	202
40	202
57	0
23	0
194	154
0	0
88	0
207	3
98	0
0	154
0	99
0	150
2807	11
1	16
53	0
194	0
307	1
73	0
6	69
1	69
90	0
12	83
94	1
14	414
3	414
2	353
1989	15
0	0
1001	0
20	0
14	0
37	0
166	1
6	8
637	1
32	0
9	1
0	0
0	5
75	1
220	3
0	0
0	0
17	0
0	0
427	0
0	0
0	0
0	3
0	3
0	3
351	5
13	0
211	2
1	0
260	4
0	0
0	0
38	0
413	4
744	5
459	4
6692	27
214	1
0	0
68	0
7	22
2	22
4	0
233	2298
0	1
0	1
42	0
1980	15
0	0
328	21
6	0
0	118
2	104
1497	5
69	1
32	0
0	0
0	0
5	0
89	0
136	0
230	1
2137	12
0	1
260	13803
16	0
18	1
701	1
0	0
5	13794
0	14
0	14
0	9
0	9
769	8
14	13801
131	2
4	0
31	29
1	13799
0	0
0	0
21	13803
0	0
0	0
318	3755
188	1
10	3755
3	0
379	3
16	0
516	47
0	0
0	0
3	0
303	4065
0	0
0	0
0	0
0	0
1	357
0	0
4	0
0	0
14	246
0	0
0	14
12	14
30	0
22834	16741
0	27611
1065	27003
0	1256
0	1256
102	0
0	30
0	30
149	1
0	3916
663	20
4	0
769	19
0	0
2	3845
4	0
17	0
4	0
1	0
8	0
0	0
1	0
70	5
4	0
0	0
10	0
0	0
1	0
0	0
1	0
0	71
9	0
0	0
3	0
0	0
0	0
6	0
4	1
5	244
1618	16
2	0
9	0
0	0
0	0
11906	45
0	0
0	0
0	0
1	0
1	1
1186	3
0	0
0	0
129	357
0	105
0	0
1	0
0	0
1	0
0	0
0	0
15	11
8	0
105	0
0	0
0	0
391	2
26	411
0	0
12	0
0	0
1	0
0	9
496	794
26	1
7	0
0	0
3	0
35	3
1	0
163	1
0	0
3	0
0	2
1	0
4945	17
204	4
39	0
0	85
0	0
1619	9
76	0
0	0
109	5
23	7
25	2545
35	299
0	0
39	0
2	0
0	0
0	0
918	4
2233	10
8	0
323	1
0	3
0	0
4558	13
1	0
0	0
0	0
137	1
264	1
258	1230
0	1214
2	953
5	0
44	1598
2963	15
4	1598
3543	14
426	2
0	0
0	428
0	421
92	422
0	0
578	5
0	0
109	0
61	0
2	1
